@relation twonorm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.561504,0.458227,0.534597,0.440795,0.703426,0.430834,0.551908,0.510036,0.366119,0.589692,0.480183,0.593859,0.55402,0.385724,0.478272,0.642032,0.599953,0.717424,0.571078,0.618263,0
0.62985,0.518511,0.456792,0.576841,0.273274,0.548552,0.851178,0.399303,0.616478,0.55416,0.593785,0.474147,0.343079,0.728114,0.615183,0.545665,0.757595,0.586024,0.698103,0.656789,0
0.434037,0.436074,0.563504,0.54093,0.530693,0.181284,0.357921,0.600389,0.605422,0.637103,0.518894,0.075904,0.425027,0.517955,0.484013,0.432399,0.317567,0.47371,0.338673,0.363751,1
0.534741,0.476974,0.673514,0.453363,0.561805,0.584217,0.380424,0.689307,0.577099,0.50163,0.594845,0.478551,0.56207,0.604158,0.701765,0.665844,0.553684,0.642667,0.525658,0.601667,0
0.339299,0.544457,0.524928,0.602577,0.713657,0.364343,0.389635,0.513034,0.505764,0.37264,0.394962,0.510906,0.467153,0.70636,0.442046,0.490424,0.508003,0.64694,0.604694,0.640131,0
0.440731,0.636828,0.493747,0.307536,0.428844,0.675159,0.647063,0.46188,0.524691,0.822765,0.441346,0.456383,0.622884,0.573488,0.487449,0.376012,0.659436,0.594607,0.522568,0.452922,0
0.686749,0.692235,0.627644,0.304516,0.449871,0.789877,0.732921,0.472782,0.590076,0.683803,0.45739,0.551453,0.561216,0.715488,0.738667,0.484014,0.489806,0.622079,0.477385,0.528423,0
0.673322,0.338238,0.568603,0.464433,0.568318,0.494362,0.565273,0.712461,0.484543,0.489726,0.593373,0.558896,0.57527,0.702924,0.369044,0.5641,0.757126,0.553405,0.479102,0.480818,0
0.495075,0.577338,0.511544,0.302541,0.387951,0.487099,0.1794,0.525571,0.401631,0.477327,0.4395,0.590956,0.286134,0.453005,0.445814,0.407895,0.51943,0.451964,0.47298,0.583186,1
0.365832,0.288693,0.502662,0.442943,0.634354,0.551103,0.427128,0.325647,0.268866,0.387224,0.329441,0.309115,0.284335,0.635278,0.539213,0.381011,0.505081,0.327053,0.653524,0.344389,1
0.362256,0.365448,0.547733,0.475061,0.17044,0.785077,0.402255,0.778759,0.295949,0.3384,0.627344,0.569107,0.6563,0.698623,0.433518,0.517069,0.563585,0.601428,0.473477,0.49559,1
0.668225,0.383122,0.639328,0.739396,0.412696,0.454923,0.742523,0.717295,0.47894,0.517554,0.548798,0.602335,0.614523,0.32426,0.584767,0.666234,0.596705,0.554316,0.728924,0.580184,0
0.491358,0.383387,0.439231,0.23866,0.363478,0.324216,0.474125,0.555764,0.48101,0.57291,0.462854,0.362789,0.482891,0.399942,0.485351,0.378392,0.328537,0.544391,0.326205,0.566465,1
0.452573,0.313363,0.531738,0.332744,0.280719,0.491975,0.407911,0.622938,0.308679,0.428901,0.447709,0.177679,0.475889,0.402588,0.658267,0.152515,0.437837,0.574104,0.407277,0.360514,1
0.701018,0.503136,0.617806,0.433481,0.357813,0.582292,0.714291,0.805444,0.652982,0.673214,0.42287,0.436023,0.391637,0.376646,0.624526,0.275364,0.398286,0.770607,0.661338,0.637427,0
0.48064,0.61412,0.485575,0.678841,0.304176,0.373844,0.241815,0.416947,0.391777,0.491935,0.65227,0.616347,0.41844,0.230396,0.484413,0.386678,0.617707,0.400443,0.506477,0.460637,1
0.534626,0.331146,0.425037,0.426448,0.336314,0.346142,0.336628,0.549495,0.387104,0.401157,0.434897,0.425825,0.308161,0.542092,0.480976,0.526147,0.595296,0.25838,0.387729,0.47144,1
0.453915,0.543422,0.564382,0.122742,0.383783,0.30039,0.477387,0.55318,0.20617,0.47688,0.45099,0.452901,0.50145,0.387767,0.625671,0.175685,0.386781,0.499138,0.248567,0.283648,1
0.717625,0.315085,0.485485,0.441446,0.266697,0.447422,0.535966,0.413203,0.702526,0.463998,0.526005,0.372433,0.313571,0.372395,0.342961,0.155348,0.587274,0.573513,0.398776,0.389787,1
0.608132,0.582997,0.559429,0.650172,0.554925,0.311291,0.659451,0.548808,0.530009,0.296506,0.412728,0.590636,0.293149,0.412945,0.534273,0.454297,0.591018,0.407684,0.531046,0.440592,0
0.615925,0.300191,0.360818,0.389126,0.36728,0.381669,0.439125,0.499633,0.51542,0.54484,0.559639,0.605189,0.697223,0.356434,0.574472,0.542076,0.335894,0.479892,0.418845,0.423847,1
0.514378,0.450534,0.394847,0.270324,0.281138,0.514013,0.428753,0.598825,0.307948,0.35814,0.509987,0.530134,0.506109,0.250495,0.385838,0.322659,0.561811,0.292316,0.59039,0.400578,1
0.430026,0.464344,0.660817,0.536021,0.492125,0.551915,0.51229,0.508591,0.597712,0.358611,0.659381,0.366307,0.663457,0.620608,0.585361,0.517648,0.594057,0.601133,0.406957,0.509793,0
0.519948,0.398257,0.281122,0.545263,0.494104,0.530627,0.71539,0.545917,0.139571,0.56033,0.390746,0.229778,0.477481,0.593337,0.55086,0.600567,0.430975,0.277971,0.433835,0.655648,1
0.566461,0.395439,0.423799,0.684745,0.508252,0.702598,0.495565,0.637406,0.327198,0.817199,0.484362,0.527698,0.644782,0.394049,0.762499,0.619669,0.679081,0.63518,0.633146,0.316927,0
0.483616,0.515694,0.598444,0.6439,0.477643,0.666246,0.524873,0.555858,0.5858,0.517434,0.421036,0.56864,0.44906,0.657697,0.670066,0.559164,0.450594,0.501712,0.458629,0.73585,0
0.5061,0.407648,0.472303,0.438378,0.557543,0.535189,0.416671,0.612286,0.648123,0.432354,0.642439,0.580892,0.503818,0.50583,0.700854,0.668476,0.580347,0.516119,0.548084,0.459347,0
0.129818,0.473578,0.299076,0.534205,0.386632,0.524189,0.253384,0.438039,0.310315,0.451864,0.535175,0.283883,0.529987,0.571081,0.297462,0.278789,0.37084,0.388659,0.527648,0.492998,1
0.529095,0.376368,0.558664,0.486942,0.491581,0.472386,0.094495,0.485638,0.483799,0.492261,0.610377,0.453098,0.447378,0.369699,0.531444,0.381401,0.632825,0.466347,0.711116,0.601915,1
0.675136,0.437218,0.660085,0.469293,0.503393,0.523776,0.497276,0.584676,0.454931,0.615009,0.667602,0.468377,0.618199,0.653096,0.69216,0.325002,0.529917,0.538394,0.550073,0.534352,0
0.53423,0.534187,0.580513,0.47635,0.380883,0.568966,0.465244,0.474678,0.331288,0.564724,0.33387,0.629646,0.537571,0.385686,0.529277,0.315898,0.769857,0.614444,0.430544,0.396907,1
0.674958,0.325295,0.379864,0.571453,0.50311,0.732162,0.370138,0.401638,0.237332,0.639204,0.54271,0.621317,0.708806,0.597249,0.709604,0.542505,0.55418,0.449698,0.4448,0.449622,0
0.654262,0.492036,0.611502,0.461451,0.54639,0.615693,0.460247,0.536852,0.629654,0.740402,0.590079,0.775598,0.630352,0.47575,0.599313,0.814179,0.565842,0.454747,0.375166,0.48021,0
0.646878,0.384399,0.566712,0.550331,0.555459,0.749875,0.538238,0.759408,0.557935,0.480321,0.521377,0.534218,0.699319,0.342892,0.653354,0.424832,0.742998,0.426992,0.566508,0.431265,0
0.585828,0.612688,0.328771,0.463819,0.496073,0.411383,0.739225,0.475495,0.771518,0.578379,0.389885,0.513883,0.43938,0.288149,0.497633,0.498672,0.428771,0.721327,0.538482,0.663946,0
0.613983,0.43186,0.638315,0.579381,0.221909,0.491025,0.539826,0.567767,0.315682,0.530316,0.360305,0.558134,0.633263,0.344359,0.50681,0.370875,0.52693,0.606317,0.734785,0.711886,0
0.464224,0.500969,0.556277,0.513967,0.429943,0.567241,0.534084,0.557399,0.477565,0.697771,0.388937,0.425357,0.321466,0.495235,0.399997,0.51732,0.872282,0.660202,0.395449,0.430223,1
0.689125,0.546576,0.579995,0.555437,0.366452,0.653108,0.418173,0.464345,0.435445,0.586577,0.819704,0.42644,0.664829,0.532224,0.562618,0.628219,0.621724,0.575212,0.757696,0.546768,0
0.514365,0.408599,0.506456,0.40432,0.36884,0.460523,0.483239,0.740805,0.501116,0.550575,0.597839,0.672531,0.656624,0.688154,0.455874,0.705698,0.578247,0.660411,0.366297,0.556418,0
0.700367,0.357622,0.594763,0.422754,0.344262,0.369668,0.562256,0.686191,0.377845,0.606329,0.569195,0.696384,0.428936,0.461356,0.560714,0.666788,0.529735,0.560768,0.446374,0.558787,0
0.499163,0.429512,0.605074,0.400479,0.333895,0.44731,0.510873,0.771874,0.68728,0.608357,0.502489,0.453271,0.672283,0.574579,0.344893,0.34355,0.407756,0.402463,0.60943,0.329356,0
0.402637,0.412897,0.294731,0.2811,0.389019,0.39667,0.547339,0.47719,0.320504,0.5693,0.645932,0.375386,0.423785,0.150776,0.431489,0.271813,0.522704,0.553035,0.370595,0.310081,1
0.605654,0.489122,0.416988,0.370569,0.533342,0.599955,0.487209,0.683276,0.719954,0.655262,0.482765,0.343856,0.550163,0.47555,0.434953,0.761367,0.577491,0.65306,0.463448,0.291463,0
0.322258,0.334337,0.284206,0.282253,0.303464,0.489299,0.574167,0.466786,0.440887,0.386946,0.553751,0.296259,0.389346,0.473531,0.794047,0.273097,0.593979,0.371432,0.310718,0.634475,1
0.797455,0.534296,0.485811,0.30529,0.279693,0.526226,0.479207,0.289743,0.487419,0.517289,0.614257,0.309914,0.595784,0.672405,0.555414,0.67826,0.443172,0.584041,0.665352,0.554632,1
0.413291,0.444297,0.454574,0.457167,0.30847,0.540915,0.449668,0.498412,0.392781,0.443002,0.483726,0.28237,0.402625,0.088071,0.414888,0.274004,0.460064,0.364302,0.415826,0.308356,1
0.549534,0.611833,0.555827,0.580351,0.332722,0.759388,0.721951,0.743175,0.501983,0.289165,0.651871,0.553705,0.34225,0.515899,0.560438,0.416181,0.507011,0.480076,0.55089,0.578162,0
0.519731,0.664568,0.467238,0.467882,0.456018,0.495675,0.62825,0.787207,0.777332,0.589064,0.613646,0.479892,0.56968,0.678524,0.808385,0.776125,0.523995,0.511095,0.426542,0.527778,0
0.447285,0.29806,0.400317,0.587162,0.361824,0.599905,0.622056,0.462568,0.595332,0.649816,0.464127,0.651346,0.721981,0.496978,0.494997,0.455909,0.698452,0.635033,0.551293,0.65029,0
0.334496,0.430668,0.470626,0.422791,0.361028,0.760088,0.534646,0.412231,0.475507,0.372917,0.468643,0.488258,0.496104,0,0.569836,0.329572,0.684364,0.427731,0.346607,0.708364,1
0.371223,0.432932,0.393811,0.249595,0.356368,0.335479,0.399164,0.601088,0.299755,0.612957,0.640306,0.398969,0.241199,0.372245,0.455294,0.283032,0.31124,0.23949,0.467971,0.166173,1
0.315998,0.373382,0.426399,0.543851,0.457212,0.391445,0.279894,0.491255,0.589258,0.669955,0.392243,0.454808,0.427836,0.388294,0.693485,0.574765,0.433649,0.533481,0.562849,0.44285,1
0.5735,0.418423,0.44298,0.525933,0.552977,0.495825,0.203101,0.387869,0.311022,0.244639,0.464875,0.457822,0.586724,0.359129,0.323586,0.292993,0.433297,0.454845,0.616487,0.374233,1
0.776849,0.605259,0.63137,0.702921,0.448688,0.526476,0.432491,0.519137,0.413754,0.652545,0.596642,0.507412,0.285448,0.60402,0.202048,0.741132,0.485188,0.286406,0.664535,0.66185,0
0.547784,0.357899,0.384862,0.465071,0.128919,0.437534,0.403257,0.423559,0.15002,0.364285,0.376761,0.552511,0.390446,0.505166,0.595946,0.426683,0.350935,0.380877,0.464301,0.23381,1
0.579376,0.363786,0.760336,0.565844,0.338011,0.275914,0.546509,0.679342,0.54295,0.556973,0.528912,0.737879,0.813131,0.529917,0.603536,0.608437,0.532383,0.603374,0.59676,0.417608,0
0.53363,0.5404,0.668708,0.501816,0.287589,0.621031,0.529405,0.751469,0.691234,0.704339,0.447073,0.545868,0.365662,0.252878,0.78222,0.668879,0.627764,0.419948,0.470162,0.427593,0
0.68505,0.716363,0.580423,0.528805,0.316617,0.445235,0.457437,0.435349,0.49581,0.681243,0.551917,0.401565,0.494176,0.932781,0.756041,0.493975,0.590678,0.734959,0.63793,0.415425,0
0.618084,0.519426,0.559226,0.597521,0.485633,0.562516,0.483153,0.727332,0.584424,0.785085,0.307459,0.68968,0.586258,0.627981,0.665043,0.460215,0.545062,0.635698,0.513332,0.6844,0
0.665236,0.495106,0.590238,0.603805,0.369594,0.474674,0.404625,0.564224,0.615078,0.758789,0.716282,0.694428,0.515841,0.635567,0.70763,0.354857,0.290643,0.732262,0.264197,0.345059,0
0.545446,0.643919,0.606819,0.693851,0.532379,0.534164,0.669224,0.579877,0.595828,0.675714,0.592437,0.515236,0.481558,0.535133,0.279784,0.407115,0.446055,0.499335,0.728687,0.624366,0
0.53202,0.484234,0.192634,0.367685,0.50621,0.468923,0.219862,0.491765,0.382964,0.618124,0.470676,0.216935,0.4107,0.393573,0.557995,0.340112,0.433949,0.433247,0.433054,0.376155,1
0.319613,0.375622,0.390974,0.489789,0.33911,0.349017,0.521697,0.460364,0.442932,0.681533,0.362651,0.449408,0.451066,0.455112,0.511461,0.412466,0.279686,0.313225,0.729386,0.520584,1
0.337651,0.597265,0.327229,0.346453,0.357677,0.50075,0.348551,0.619194,0.360491,0.39576,0.331736,0.435838,0.374786,0.388971,0.757214,0.505685,0.629968,0.477256,0.523752,0.16069,1
0.513982,0.308306,0.660355,0.419502,0.297474,0.516563,0.252394,0.437648,0.415539,0.161069,0.696832,0.50259,0.446446,0.387517,0.689055,0.432299,0.586256,0.620158,0.282928,0.401037,1
0.451117,0.376115,0.499882,0.459156,0.530002,0.429009,0.433823,0.526768,0.668005,0.578077,0.587285,0.515802,0.249353,0.698611,0.398728,0.520846,0.713818,0.566642,0.293668,0.530718,0
0.648501,0.520281,0.322163,0.549681,0.405889,0.556203,0.408351,0.446488,0.315732,0.369114,0.385543,0.346771,0.39187,0.547208,0.439507,0.363231,0.458343,0.446004,0.372336,0.412113,1
0.395994,0.464633,0.264439,0.210187,0.379668,0.497225,0.666854,0.44663,0.396351,0.484691,0.628379,0.476768,0.559171,0.364032,0.375681,0.44105,0.472783,0.368551,0.437849,0.356805,1
0.476181,0.41681,0.398077,0.349583,0.344975,0.456198,0.48512,0.638437,0.305494,0.62078,0.369051,0.375866,0.536056,0.501718,0.653741,0.239174,0.479488,0.46791,0.390061,0.385396,1
0.351193,0.502534,0.689195,0.435088,0.315056,0.400495,0.532142,0.613873,0.339023,0.585587,0.695323,0.434116,0.504258,0.592422,0.629963,0.391198,0.458134,0.479276,0.526191,0.522507,0
0.545549,0.453255,0.47774,0.441716,0.450248,0.520989,0.386691,0.618151,0.38315,0.452093,0.499682,0.446763,0.328247,0.393623,0.219409,0.502915,0.608732,0.534331,0.400469,0.279778,1
0.409062,0.386554,0.340151,0.415574,0.483067,0.584504,0.487197,0.482036,0.481469,0.270355,0.589256,0.281226,0.332026,0.540387,0.625216,0.404785,0.644291,0.505283,0.475549,0.505724,1
0.762682,0.64711,0.472134,0.460653,0.489591,0.503675,0.427385,0.635451,0.25678,0.37474,0.318662,0.484432,0.471916,0.411904,0.526545,0.479758,0.44775,0.474424,0.674162,0.408628,1
0.497107,0.242364,0.494186,0.268741,0.340126,0.331904,0.440481,0.489727,0.436896,0.579768,0.342865,0.342613,0.546125,0.29502,0.571878,0.447447,0.640313,0.424849,0.792567,0.193734,1
0.565017,0.426996,0.600133,0.623797,0.43586,0.545552,0.530285,0.66722,0.276811,0.328029,0.585164,0.428088,0.571983,0.356258,0.209528,0.709551,0.637534,0.489398,0.390902,0.774562,0
0.635292,0.215912,0.42444,0.197496,0.423398,0.69751,0.285672,0.439805,0.416431,0.323296,0.454196,0.180792,0.573705,0.373486,0.701751,0.319058,0.397151,0.615811,0.552027,0.310639,1
0.494705,0.357971,0.257427,0.349092,0.231617,0.332367,0.363981,0.579711,0.461079,0.486249,0.551069,0.464367,0.561034,0.388858,0.485517,0.142681,0.527009,0.416242,0.275504,0.254797,1
0.584601,0.224352,0.467924,0.392391,0.437881,0.263288,0.451183,0.521744,0.227341,0.277539,0.413351,0.354718,0.404657,0.346039,0.313029,0.246049,0.219121,0.631154,0.584849,0.271592,1
0.304449,0.306091,0.351047,0.354075,0.203259,0.543852,0.345558,0.415359,0.410296,0.404597,0.406377,0.635341,0.591008,0.675289,0.375709,0.427312,0.284317,0.286726,0.469096,0.423773,1
0.5927,0.393802,0.474273,0.4757,0.484868,0.815491,0.547327,0.645689,0.562485,0.459953,0.58872,0.347928,0.641546,0.334792,0.501539,0.442549,0.617146,0.694951,0.66579,0.52175,0
0.74375,0.3847,0.325653,0.778584,0.570046,0.586042,0.509724,0.451524,0.523712,0.462682,0.543945,0.690443,0.558614,0.497317,0.642493,0.450444,0.547827,0.133567,0.564341,0.593716,0
0.547784,0.470352,0.519063,0.672337,0.608122,0.511251,0.297144,0.438335,0.690552,0.636729,0.562546,0.323373,0.726226,0.671302,0.461159,0.708695,0.584548,0.571481,0.771419,0.606281,0
0.548653,0.49879,0.63406,0.494109,0.511289,0.469561,0.472745,0.509965,0.589618,0.486973,0.46621,0.474221,0.770811,0.446122,0.662241,0.500019,0.629433,0.542273,0.84341,0.340296,0
0.546864,0.645653,0.702815,0.455805,0.235376,0.29759,0.389367,0.82176,0.744682,0.56464,0.627643,0.409217,0.388505,0.653271,0.788402,0.279859,0.644604,0.712732,0.564033,0.390816,0
0.528737,0.576712,0.572419,0.729369,0.378809,0.680597,0.519718,0.619893,0.69499,0.486285,0.478573,0.770295,0.70768,0.366063,0.824435,0.563672,0.290826,0.461396,0.808895,0.57717,0
0.42383,0.324921,0.365703,0.62635,0.43253,0.55444,0.496311,0.450102,0.43319,0.477387,0.42907,0.29151,0.563222,0.303145,0.509391,0.351432,0.560076,0.341313,0.668976,0.384093,1
0.484881,0.659415,0.582314,0.472005,0.543092,0.640895,0.509395,0.688146,0.566129,0.701466,0.524758,0.746725,0.504918,0.569113,0.578364,0.674759,0.72981,0.739367,0.50965,0.556431,0
0.449929,0.410742,0.578115,0.420766,0.330649,0.436747,0.254997,0.472734,0.17279,0.557963,0.348379,0.358175,0.373609,0.36901,0.662062,0.423711,0.732485,0.424443,0.650493,0.385979,1
0.621482,0.603658,0.475039,0.501645,0.404528,0.2555,0.620822,0.75506,0.315559,0.621638,0.639345,0.616901,0.845356,0.645623,0.410899,0.704199,0.336012,0.501822,0.60885,0.603925,0
0.424162,0.411994,0.414287,0.462543,0.426048,0.323504,0.475213,0.498353,0.51775,0.330287,0.403945,0.549178,0.515155,0.473707,0.431186,0.371328,0.268976,0.095432,0.367659,0.359286,1
0.575391,0.755854,0.565688,0.576583,0.364944,0.471961,0.549978,0.631896,0.488733,0.616132,0.693601,0.408417,0.507196,0.38615,0.721306,0.595819,0.484275,0.697993,0.372644,0.71557,0
0.470867,0.677246,0.581683,0.595226,0.571271,0.539327,0.532447,0.625782,0.589308,0.707804,0.401949,0.606542,0.532122,0.506219,0.573741,0.307423,0.34586,0.543911,0.523882,0.503975,0
0.589507,0.601009,0.457715,0.373257,0.622919,0.625931,0.536405,0.679318,0.649908,0.639349,0.659169,0.557986,0.656481,0.694937,0.538661,0.561342,0.75496,0.556951,0.536161,0.686496,0
0.581178,0.449836,0.546574,0.484045,0.282531,0.622544,0.696699,0.788072,0.55734,0.59737,0.629427,0.524401,0.646374,0.649083,0.315527,0.50935,0.60658,0.625637,0.389445,0.665782,0
0.579862,0.475276,0.547767,0.397828,0.420225,0.471411,0.516138,0.629574,0.384823,0.347395,0.320908,0.55341,0.672918,0.524839,0.407863,0.608512,0.533883,0.393412,0.520543,0.478287,1
0.323509,0.433148,0.391211,0.313193,0.409827,0.60278,0.495907,0.474832,0.330631,0.343241,0.575533,0.53797,0.50242,0.335695,0.457737,0.459397,0.422744,0.417658,0.440596,0.421962,1
0.508157,0.57251,0.446559,0.400982,0.450405,0.467611,0.254801,0.466952,0.42838,0.322898,0.629664,0.143627,0.352785,0.611882,0.307923,0.227602,0.240761,0.558872,0.252925,0.407661,1
0.645895,0.695522,0.476648,0.394084,0.31668,0.454498,0.318926,0.440373,0.464599,0.536352,0.473209,0.41276,0.402534,0.370489,0.74311,0.318894,0.472848,0.475052,0.573044,0.329964,1
0.515758,0.539148,0.384085,0.621956,0.402067,0.434247,0.346279,0.401732,0.66187,0.560245,0.431927,0.674757,0.678677,0.289515,0.286063,0.441315,0.459151,0.352333,0.578396,0.550291,1
0.40974,0.551188,0.369587,0.553964,0.354022,0.386607,0.342602,0.522064,0.552977,0.49802,0.488803,0.400777,0.748615,0.433006,0.376523,0.403148,0.430923,0.379818,0.177157,0.373972,1
0.768405,0.913204,0.652149,0.579823,0.487245,0.542365,0.544041,0.700635,0.291747,0.4597,0.251644,0.668237,0.584395,0.392833,0.872459,0.532947,0.612906,0.467184,0.793502,0.212389,0
0.415028,0.25804,0.505521,0.417477,0.219658,0.594217,0.313978,0.392217,0.302692,0.657109,0.252841,0.418394,0.359256,0.330529,0.462415,0.405729,0.392416,0.508078,0.48514,0.295605,1
0.70356,0.616059,0.514256,0.581713,0.476218,0.463698,0.54354,0.551367,0.569513,0.573562,0.315144,0.375767,0.582091,0.416192,0.547134,0.642599,0.582852,0.564967,0.723844,0.597028,0
0.555628,0.704528,0.545054,0.248994,0.297045,0.64052,0.689259,0.842094,0.534905,0.502729,0.507928,0.487999,0.682391,0.525202,0.581331,0.653139,0.704504,0.624628,0.567739,0.538731,0
0.549011,0.608847,0.525682,0.359107,0.51353,0.630182,0.66248,0.648213,0.542925,0.620551,0.579201,0.618205,0.354713,0.472603,0.417951,0.509073,0.510677,0.478525,0.462466,0.702323,0
0.571418,0.516152,0.682114,0.526645,0.457777,0.616518,0.654344,0.553358,0.575599,0.801734,0.707062,0.411247,0.644639,0.470045,0.604502,0.445117,0.480349,0.457481,0.538328,0.49053,0
0.702232,0.441299,0.547846,0.816237,0.557093,0.727661,0.572041,0.692388,0.37037,0.505131,0.326871,0.380553,0.653388,0.542744,0.671101,0.39106,0.582395,0.398116,0.598241,0.573287,0
0.534741,0.474373,0.489368,0.564568,0.474229,0.653545,0.466429,0.530963,0.492947,0.508958,0.546265,0.374845,0.521147,0.360559,0.466555,0.382761,0.361448,0.5149,0.466598,0.384875,0
0.732866,0.437928,0.519198,0.414359,0.499717,0.4931,0.462006,0.389705,0.394529,0.536932,0.613446,0.685928,0.413781,0.404381,0.488774,0.574363,0.405186,0.403374,0.520733,0.586758,0
0.562092,0.644473,0.537569,0.518679,0.371584,0.371956,0.260909,0.420692,0.622217,0.488192,0.456853,0.509171,0.568554,0.62343,0.364172,0.27525,0.68409,0.535624,0.586128,0.460277,1
0.785447,0.515176,0.756228,0.434303,0.428205,0.604443,0.671337,0.604335,0.727292,0.638576,0.513368,0.475783,0.476692,0.61469,0.471234,0.481798,0.438137,0.329085,0.52734,0.40291,0
0.439007,0.447548,0.44361,0.600209,0.331215,0.30709,0.298866,0.449628,0.560117,0.455691,0.452512,0.337643,0.286082,0.323131,0.472972,0.542983,0.400634,0.309408,0.310315,0.535134,1
0.246976,0.578217,0.365051,0.451829,0.395889,0.540265,0.3362,0.508484,0.508392,0.626056,0.383685,0.540837,0.526143,0.346578,0.803928,0.395139,0.444907,0.302586,0.231505,0.50689,1
0.510418,0.581577,0.397087,0.390108,0.553763,0.540152,0.421228,0.801889,0.292417,0.564386,0.620682,0.590685,0.721851,0.539885,0.693292,0.700384,0.648583,0.814112,0.577117,0.523276,0
0.490208,0.529985,0.39586,0.459978,0.366662,0.527076,0.410526,0.591205,0.462665,0.726832,0.491223,0.359307,0.48821,0.544562,0.7296,0.290361,0.567746,0.42049,0.18168,0.406532,1
0.37503,0.393055,0.600876,0.532744,0.565837,0.579004,0.49785,0.492298,0.44349,0.644891,0.568023,0.497583,0.666343,0.428342,0.721886,0.762929,0.445194,0.617966,0.564578,0.669391,0
0.550365,0.661136,0.650934,0.727209,0.369562,0.772876,0.259431,0.624384,0.454026,0.242708,0.283082,0.390259,0.81172,0.56189,0.232988,0.597456,0.716962,0.459217,0.692159,0.463043,0
0.501872,0.259195,0.379279,0.481517,0.316627,0.44746,0.632025,0.40787,0.597637,0.5548,0.367666,0.314343,0.415929,0.344497,0.457116,0.53019,0.483166,0.40724,0.542413,0.161286,1
0.678816,0.681568,0.405237,0.523981,0.474344,0.572241,0.539533,0.561285,0.617854,0.460581,0.543483,0.428494,0.560387,0.585024,0.655507,0.625549,0.673263,0.568846,0.528725,0.62186,0
0.531279,0.556822,0.526087,0.457278,0.33754,0.770726,0.557723,0.757536,0.491348,0.351186,0.52099,0.635834,0.330641,0.295734,0.569035,0.497274,0.616637,0.489607,0.799789,0.418836,0
0.466191,0.304321,0.753582,0.413402,0.339864,0.444247,0.468628,0.562435,0.459443,0.652159,0.427386,0.519394,0.497502,0.535835,0.58002,0.312775,0.514016,0.719271,0.676246,0.469952,1
0.524662,0.747101,0.538762,0.532499,0.449892,0.592755,0.179547,0.576382,0.670075,0.486937,0.564405,0.603061,0.709168,0.631667,0.607013,0.468702,0.764443,0.566113,0.442491,0.425423,0
0.438023,0.504605,0.367167,0.489421,0.410204,0.302703,0.388536,0.689094,0.428331,0.53686,0.530584,0.397997,0.496532,0.427301,0.201289,0.486671,0.507442,0.508669,0.371448,0.369606,1
0.487921,0.610737,0.498857,0.315611,0.401418,0.407695,0.375122,0.480247,0.468243,0.44992,0.54528,0.174997,0.472071,0.426925,0.65196,0.351634,0.376071,0.80612,0.45413,0.385148,1
0.329143,0.613386,0.21249,0.696109,0.306323,0.400233,0.265063,0.458183,0.423521,0.207116,0.260327,0.297022,0.523231,0.542631,0.357769,0.444752,0.457964,0.402106,0.344641,0.919363,1
0.238838,0.530732,0.423483,0.373699,0.395669,0.540215,0.339303,0.38621,0.403676,0.403137,0.553863,0.38786,0.472097,0.446724,0.385065,0.459762,0.336651,0.536018,0.507696,0.261222,1
0.590733,0.601394,0.334782,0.588034,0.461128,0.693672,0.493476,0.700481,0.683375,0.691047,0.693389,0.430868,0.545219,0.572159,0.662987,0.574803,0.514251,0.588154,0.369115,0.449535,0
0.629632,0.21472,0.486565,0.536021,0.390956,0.565953,0.366057,0.666473,0.465107,0.895784,0.656886,0.605066,0.722058,0.626765,0.742876,0.58941,0.470409,0.442766,0.4789,0.547277,0
0.554785,0.561675,0.687934,0.267366,0.410822,0.203298,0.337532,0.657835,0.492687,0.539347,0.514815,0.318612,0.183323,0.342002,0.539696,0.532809,0.258658,0.51011,0.419532,0.291636,1
0.560789,0.44402,0.688823,0.62349,0.424529,0.417221,0.687647,0.720578,0.676992,0.525885,0.654528,0.477899,0.556699,0.6505,0.404606,0.525543,0.649548,0.533555,0.414251,0.496372,0
0.265422,0.56625,0.300866,0.242931,0.134857,0.285314,0.400362,0.306249,0.367693,0.394251,0.372806,0.428629,0.505927,0.44241,0.209431,0.409381,0.411891,0.698399,0.39269,0.227112,1
0.506828,0.460334,0.546158,0.713758,0.434247,0.493575,0.419591,0.532468,0.6494,0.448822,0.417019,0.285089,0.587281,0.532713,0.492624,0.547227,0.542531,0.599741,0.590035,0.521465,0
0.23567,0.528468,0.559823,0.62565,0.424037,0.617881,0.428936,0.61904,0.9142,0.406614,0.376973,0.417398,0.561979,0.318655,0.594289,0.24304,0.473852,0.548873,0.576276,0.466094,0
0.465936,0.250707,0.487139,0.299386,0.310396,0.54009,0.623864,0.445303,0.427302,0.570206,0.187482,0.453984,0.491808,0.457507,0.424893,0.233633,0.549875,0.473747,0.552074,0.647325,1
