@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.743083,0.470833,0,0,0,0.043726,0.00096,0.028571,0.000975,0.269042,0.26175,0.306333,0.236165,0.697761,0.374118,0.326376,0.306333,0.271474,0.190824,4
0.758893,0.545833,0,0.333333,0,0.013308,0.000063,0.038509,0.00011,0.033566,0.049433,0.03461,0.017147,0.932836,0.144706,0.457306,0.044919,0.646164,0.397715,1
0.561265,0.429167,0,0,0,0.051331,0.000816,0.008696,0.000281,0.189517,0.167747,0.228277,0.169135,0.623134,0.362353,0.421252,0.228277,0.331888,0.14232,5
0.233202,0.708333,0,0.333333,0,0.057034,0.00121,0.059627,0.001507,0.136845,0.124797,0.118557,0.167576,0.70709,0.076471,0.796964,0.158321,0.285691,0.878565,7
0.094862,0.783333,0,0,0,0.038023,0.000612,0.023602,0.000334,0.122128,0.095624,0.118557,0.151208,0.61194,0.143529,0.785579,0.142857,0.393002,0.962669,7
0.079051,0.329167,0,0,0,0.022814,0.000045,0.017391,0.000406,0.791118,0.772285,0.851988,0.74357,0.451493,0.610588,0.195446,0.851988,0.179697,0.158874,2
0.411067,0.416667,0,0,0,0.013308,0.000393,0.023602,0.00032,0.419571,0.388169,0.496318,0.367888,0.483209,0.598824,0.182163,0.496318,0.299664,0.165558,4
0.146245,0.7875,0,0,0,0.117871,0.002143,0.077019,0.000869,0.390137,0.357374,0.46539,0.341387,0.483209,0.584706,0.204934,0.46539,0.309826,0.161831,6
0.533597,0.141667,0,0,0,0.041825,0.001557,0.045963,0.001101,0.369997,0.350891,0.42268,0.332034,0.583955,0.471765,0.28463,0.42268,0.259367,0.167589,4
0.391304,0.6,0,0,0,0.01711,0.000463,0.018634,0.000252,0.162665,0.145867,0.136966,0.205768,0.666045,0.047059,0.886148,0.194404,0.31809,0.875252,7
0.450593,0.716667,0,0,0,0.026616,0.000388,0.04472,0.001058,0.126259,0.102107,0.114875,0.161341,0.626866,0.107059,0.829222,0.15243,0.392364,0.927932,7
0.521739,0.475,0,0,0,0.04943,0.002853,0.047205,0.000951,0.461916,0.445705,0.5243,0.410756,0.574627,0.54,0.184061,0.5243,0.259842,0.181473,4
0.003953,0.975,0,0,0,0.064639,0.002181,0.070807,0.002364,0.044668,0.045381,0.039764,0.049104,0.824627,0.118824,0.609108,0.047865,0.191049,0.805959,7
0.264822,0.2875,0,0,0,0.039924,0.000168,0.038509,0.001232,0.774335,0.750405,0.843888,0.722525,0.421642,0.648235,0.165085,0.843888,0.198052,0.158726,2
0.640316,0.2375,0,0,0,0.062738,0.00223,0.034783,0.000695,0.395817,0.379254,0.452135,0.35152,0.593284,0.495294,0.237192,0.452135,0.265053,0.17793,4
0.173913,0.479167,0,0,0,0.239544,0.003902,0.057143,0.001296,0.071004,0.035656,0.114138,0.059236,0.567164,0.355294,0.489564,0.114138,0.736431,0.099777,3
0.703557,0.375,0,0,0,0.015209,0.000388,0.013665,0.000238,0.940614,0.922204,0.9757,0.919719,0.406716,0.522353,0.383302,0.9757,0.141107,0.120108,2
0.6917,0.504167,0,0,0,0.01711,0.000123,0.021118,0.000238,0.040021,0.054295,0.041237,0.024942,0.919776,0.147059,0.466793,0.050074,0.529982,0.389171,1
0.304348,0.366667,0,0,0,0.055133,0.008085,0.068323,0.010657,0.028918,0.008104,0.059647,0.016368,0.68097,0.285882,0.485769,0.059647,0.9109,0.132373,3
0.031621,0.2875,0,0,0,0.10076,0.013867,0.372671,0.051583,0.16473,0.126418,0.209867,0.153546,0.516791,0.387059,0.489564,0.209867,0.514254,0.102853,3
0.086957,0.183333,0,0,0,0.076046,0.003705,0.039752,0.000566,0.163439,0.158023,0.206186,0.123149,0.744403,0.375294,0.27704,0.206186,0.43507,0.213713,1
0.802372,0.058333,0,0,0,0.020913,0.000332,0.018634,0.000345,0.714433,0.641815,0.832842,0.657833,0.104478,0.868235,0.132827,0.832842,0.299583,0.132754,2
0.486166,0.75,0,0,0,0.119772,0.002761,0.073292,0.00202,0.416473,0.385737,0.495582,0.361652,0.488806,0.609412,0.159393,0.495582,0.313611,0.169339,6
0.786561,0.083333,0,0,0,0.072243,0.001233,0.113043,0.001932,0.078492,0.060778,0.10972,0.062354,0.686567,0.3,0.457306,0.10972,0.500944,0.146429,5
0.304348,0.404167,0,0,0,0.028517,0.000437,0.036025,0.000847,0.119287,0.138574,0.131811,0.087295,0.929104,0.22,0.339658,0.132548,0.378839,0.314717,1
0.312253,0.3,0,0.333333,0,0.057034,0.001793,0.03354,0.000409,0.344694,0.333063,0.388807,0.308652,0.643657,0.424706,0.29981,0.388807,0.249679,0.179725,4
0.889328,0.925,0,0,0,0.095057,0.00133,0.039752,0.000791,0.081591,0.060778,0.072901,0.110678,0.664179,0.109412,0.787476,0.104566,0.473944,0.926827,7
0.067194,0.229167,0,0,0,0.296578,0.009166,0.24472,0.003815,0.278079,0.235818,0.328424,0.265004,0.453358,0.438824,0.470588,0.328424,0.350169,0.103002,3
0.806324,0.745833,0,0,0,0.043726,0.001006,0.036025,0.000811,0.344952,0.32658,0.402062,0.301637,0.597015,0.487059,0.246679,0.402062,0.290788,0.177377,6
0.343874,0.833333,0,0.666667,0,0.047529,0.000887,0.054658,0.00105,0.075394,0.06483,0.05081,0.111458,0.73694,0.031765,0.83871,0.105302,0.524328,0.83688,7
0.55336,0.2125,0,0,0,0.064639,0.002136,0.075776,0.004598,0.190808,0.17342,0.249632,0.144973,0.652985,0.458824,0.235294,0.249632,0.450305,0.19403,1
0.664032,0.379167,0,0,0,0.034221,0.000359,0.019876,0.000214,0.405887,0.389789,0.461708,0.361652,0.593284,0.495294,0.237192,0.461708,0.25976,0.177716,4
0.011858,0.820833,0,0.333333,0,0.079848,0.001779,0.054658,0.001223,0.103021,0.088331,0.081001,0.140296,0.699627,0.050588,0.8463,0.132548,0.429398,0.865719,7
0.58498,0.220833,0,0,0,0.051331,0.001154,0.031056,0.000334,0.167829,0.165316,0.21134,0.123928,0.76306,0.38,0.250474,0.21134,0.446355,0.22148,1
0.916996,0.595833,0,0,0,0.127376,0.011716,0.014907,0.000417,0.230054,0.183144,0.308542,0.191738,0.436567,0.562353,0.288425,0.308542,0.458785,0.141275,4
0.648221,0.366667,0,0,0,0.030418,0.000478,0.017391,0.000342,0.651175,0.576175,0.782032,0.583788,0.108209,0.912941,0.056926,0.782032,0.330418,0.140417,2
0.87747,0.745833,0,0,0,0.068441,0.001041,0.045963,0.001058,0.326878,0.306321,0.382916,0.286828,0.587687,0.477647,0.271347,0.382916,0.292226,0.171076,6
0.225296,0.470833,0,0.333333,0,0.038023,0.00115,0.012422,0.000342,0.008004,0.00081,0.018409,0.003897,0.781716,0.183529,0.548387,0.018409,0.984127,0.144861,3
0.134387,0.504167,0,0,0,0.01711,0.000078,0.004969,0.000118,0.037439,0.051864,0.040501,0.020265,0.921642,0.155294,0.451613,0.047128,0.593254,0.375343,1
0.743083,0.733333,0,0,0,0.041825,0.001012,0.068323,0.001723,0.338239,0.321718,0.396907,0.291504,0.61194,0.492941,0.222011,0.396907,0.305755,0.184114,6
0.778656,0.725,0,0,0,0.045627,0.00124,0.055901,0.001195,0.350116,0.331442,0.40648,0.307872,0.593284,0.484706,0.254269,0.40648,0.285554,0.174091,6
0.577075,0.7125,0,0,0,0.077947,0.001719,0.065839,0.001152,0.303899,0.294165,0.348306,0.265783,0.669776,0.416471,0.286528,0.348306,0.278669,0.188866,6
0.608696,0.066667,0,0,0,0.036122,0.000243,0.032298,0.000182,0.958688,0.966775,0.971281,0.936087,0.583955,0.418824,0.370019,0.971281,0.098472,0.150665,2
0.162055,0.216667,0,0.333333,0,0.051331,0.001109,0.043478,0.001777,0.155951,0.148298,0.196613,0.120031,0.731343,0.363529,0.309298,0.196613,0.422651,0.20654,1
0.225296,0.858333,0,0,0,0.047529,0.001072,0.037267,0.000974,0.08314,0.071313,0.059647,0.119252,0.725746,0.038824,0.83871,0.112666,0.486598,0.847928,7
0.486166,0.075,0,0,0,0.034221,0.000717,0.023602,0.000655,0.89543,0.86953,0.946981,0.86438,0.369403,0.590588,0.311195,0.946981,0.165616,0.129779,2
0.743083,0.554167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.833992,0.5875,0,0,0,0.171103,0.007708,0.053416,0.002354,0.185128,0.148298,0.249632,0.151988,0.520522,0.484706,0.328273,0.249632,0.46343,0.147473,4
0.869565,0.1625,0,0,0,0.015209,0.000549,0.032298,0.000497,0.85102,0.801459,0.926362,0.817615,0.220149,0.694118,0.296015,0.926362,0.213809,0.120621,2
0.628458,0.4125,0,0,0,0.028517,0.000697,0.009938,0.000196,0.220501,0.198541,0.260677,0.198753,0.61194,0.376471,0.409867,0.260677,0.307444,0.143862,5
0.770751,0.470833,0,0,0,0.007605,0.00003,0.018634,0.000281,0.043377,0.055105,0.049337,0.025721,0.901119,0.170588,0.447818,0.053019,0.542108,0.341247,1
0.881423,0.216667,0,0,0,0.026616,0.000299,0.014907,0.000128,0.83811,0.790924,0.911635,0.804365,0.240672,0.682353,0.294118,0.911635,0.211484,0.122265,2
0.889328,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.699605,0.529167,0,0,0,0.003802,0.000174,0.001242,0.000098,0.009553,0.007293,0.020619,0,0.815299,0.187059,0.508539,0.020619,1,0.216423,5
0.920949,0.6375,0,0,0,0.01711,0.000213,0.067081,0.005803,0.095275,0.085089,0.099411,0.100546,0.733209,0.174118,0.612903,0.111929,0.29915,0.993728,7
0.343874,0.704167,0,0,0,0.051331,0.000945,0.085714,0.002084,0.351407,0.329822,0.413107,0.306313,0.572761,0.510588,0.233397,0.413107,0.300918,0.173832,6
0.683794,0.695833,0,0,0,0.047529,0.002708,0.111801,0.007502,0.136328,0.123987,0.120029,0.165238,0.705224,0.085882,0.783681,0.156112,0.298962,0.892834,7
0.98419,0.770833,0,0,0,0.051331,0.001514,0.050932,0.000879,0.333075,0.311183,0.389543,0.293843,0.576493,0.481176,0.27704,0.389543,0.289138,0.167574,6
0.841897,0.283333,0,0,0,0.043726,0.00087,0.029814,0.000385,0.033824,0.014587,0.061119,0.023383,0.690299,0.270588,0.500949,0.061119,0.791667,0.126781,3
0.826087,0.15,0,0,0,0.01711,0.000213,0.014907,0.000353,0.676995,0.602107,0.80486,0.612627,0.100746,0.904706,0.077799,0.80486,0.320097,0.137822,2
0.328063,0.166667,0,0,0,0.060837,0.001643,0.059627,0.000641,0.179447,0.165316,0.232695,0.136399,0.679104,0.429412,0.256167,0.232695,0.446118,0.196611,1
0.608696,0.529167,0,0,0,0.068441,0.000672,0.023602,0.000302,0.484379,0.465964,0.547128,0.434918,0.552239,0.547059,0.195446,0.547128,0.248998,0.175456,4
0.474308,0.466667,0,0,0,0.053232,0.002495,0.019876,0.000791,0.048541,0.057536,0.055965,0.031956,0.880597,0.178824,0.455408,0.055965,0.475,0.312842,1
0.711462,0.433333,0,0,0,0.007605,0.00003,0.032298,0.000887,0.925639,0.898703,0.963181,0.910366,0.352612,0.530588,0.425047,0.963181,0.152134,0.107224,2
0.181818,0.325,0,0,0,0.019011,0.000174,0.080745,0.002768,0.099148,0.074554,0.146539,0.072486,0.632463,0.382353,0.379507,0.146539,0.548825,0.15728,5
0.853755,0.433333,0,0,0,0.039924,0.000347,0.012422,0.000278,0.013168,0.001621,0.030928,0.005456,0.75,0.22,0.521822,0.030928,0.962963,0.138932,3
0.379447,0.466667,0,0,0,0.013308,0.000019,0.003727,0.000056,0.008004,0,0.022828,0,0.776119,0.204706,0.519924,0.022828,1,0.159449,3
0.525692,0.179167,0,0,0,0.020913,0.000652,0.027329,0.000724,0.867028,0.821718,0.936672,0.835542,0.244403,0.670588,0.309298,0.936672,0.202708,0.12012,2
0.557312,0.416667,0,0,0,0.038023,0.000459,0.012422,0.000248,0.200361,0.179092,0.23785,0.180826,0.623134,0.358824,0.426945,0.23785,0.315484,0.141272,5
0.039526,0.1625,0,0.333333,0,0.060836,0.001012,0.024845,0.000657,0.761683,0.684765,0.86377,0.726422,0.059702,0.801176,0.286528,0.86377,0.2797,0.112841,2
0.853755,0.558333,0,0,0,0.019011,0.000164,0.016149,0.000045,0.036922,0.046191,0.043446,0.021044,0.886194,0.171765,0.461101,0.046392,0.564153,0.331597,1
0.280632,0.933333,0,0.333333,0,0.096958,0.001763,0.118012,0.002263,0.105086,0.08752,0.099411,0.127825,0.679104,0.129412,0.740038,0.120766,0.347481,0.945194,7
0.972332,0.1625,0,0,0,0.015209,0.000274,0.017391,0.000248,0.844823,0.796596,0.920471,0.809821,0.231343,0.694118,0.28463,0.920471,0.213538,0.122866,2
0.592885,0.375,0,0,0,0.328897,0.006591,0.01118,0.000252,0.217403,0.198541,0.261414,0.18862,0.634328,0.394118,0.358634,0.261414,0.327288,0.165493,4
0.16996,0.283333,0,0,0,0.015209,0.000347,0.017391,0.000291,0.751097,0.684765,0.838733,0.720966,0.136194,0.729412,0.324478,0.838733,0.258079,0.111843,2
0.84585,0.325,0,0.666667,0,0.064639,0.0016,0.052174,0.001245,0.125742,0.105348,0.166421,0.102104,0.652985,0.356471,0.40038,0.166421,0.43138,0.158122,5
0.889328,0.329167,0,0,0,0.026616,0.000626,0.008696,0.000181,0.05009,0.037277,0.080265,0.030398,0.729478,0.288235,0.432638,0.080265,0.641018,0.177051,5
0.395257,0.458333,0,0.333333,0,0.022814,0.00085,0.03354,0.000641,0.023754,0.008104,0.039764,0.021824,0.718284,0.214118,0.563567,0.039764,0.843519,0.088138,3
0.889328,0.6875,0,0,0,0.104563,0.003303,0.053416,0.002071,0.39685,0.367909,0.47349,0.342946,0.507463,0.592941,0.166983,0.47349,0.315862,0.171638,6
0.624506,0.529167,0,0,0,0.005703,0.000168,0.007453,0.000096,0.01859,0.008104,0.039028,0.007015,0.755597,0.234118,0.493359,0.039028,0.826852,0.162232,5
0.952569,0.291667,0,0,0,0.051331,0.001154,0.027329,0.000534,0.266718,0.252026,0.31296,0.231489,0.647388,0.416471,0.309298,0.31296,0.300796,0.177887,4
0.375494,0.770833,0,0,0,0.119772,0.001271,0.165217,0.002653,0.442809,0.408428,0.5243,0.388932,0.455224,0.627059,0.165085,0.5243,0.301586,0.16347,6
0.047431,0.545833,0,0,0,0.013308,0.000063,0.028571,0.00011,0.032017,0.045381,0.03461,0.016368,0.916045,0.151765,0.462998,0.041973,0.630159,0.380724,1
0.343874,0.25,0,0.333333,0.5,0.04943,0.000792,0.100621,0.004096,0.155693,0.158833,0.189249,0.116913,0.80597,0.329412,0.288425,0.189249,0.416299,0.236259,1
0.762846,0.191667,0,0,0,0.020912,0.000422,0.026087,0.000281,0.947844,0.947326,0.969072,0.924396,0.527985,0.457647,0.364326,0.969072,0.111695,0.139194,2
0.470356,0.379167,0,0,0,0.026616,0.000164,0.014907,0.000128,0.442551,0.414101,0.511046,0.396726,0.496269,0.564706,0.223909,0.511046,0.26938,0.161354,4
0.636364,0.941667,0,0.333333,0,0.077947,0.001153,0.059627,0.00185,0.092177,0.079417,0.066274,0.131723,0.716418,0.029412,0.863378,0.124448,0.472826,0.845198,7
0.15415,0.545833,0,0,0,0.009506,0.000137,0.004969,0.000124,0.008521,0.00081,0.023564,0,0.777985,0.205882,0.516129,0.023564,1,0.165868,5
0.529644,0.3875,0,0,0,0.032319,0.000108,0.04472,0.000513,0.443584,0.424635,0.507364,0.393609,0.561567,0.542353,0.193548,0.507364,0.267219,0.177551,4
0.379447,0.145833,0,0,0,0.057034,0.001633,0.049689,0.001016,0.434547,0.388169,0.5243,0.383476,0.375,0.664706,0.185958,0.5243,0.326719,0.149727,4
0.869565,0.416667,0,0,0,0.020913,0.000243,0.008696,0.000174,0.009295,0,0.02651,0,0.766791,0.216471,0.510436,0.02651,1,0.159449,3
0.695652,0.270833,0,0,0,0.047529,0.001368,0.335404,0.008282,0.207849,0.209076,0.221649,0.191738,0.776119,0.247059,0.451613,0.221649,0.200662,0.191475,4
0.399209,0.8,0,0,0,0.022814,0.000766,0.029814,0.000645,0.068164,0.054295,0.04271,0.10834,0.716418,0.025882,0.86907,0.102356,0.591826,0.844259,7
0.237154,0.3375,0,0,0,0.043726,0.001072,0.012422,0.000448,0.12032,0.094003,0.170839,0.091972,0.613806,0.402353,0.366224,0.170839,0.499695,0.15652,5
0.802372,0.604167,0,0,0,0.01711,0.000281,0.04472,0.000402,0.165247,0.126418,0.16863,0.198753,0.51306,0.187059,0.815939,0.187776,0.389034,0.992017,7
0.229249,0.316667,0,0,0.5,0.382129,0.085587,0.295652,0.050514,0.119287,0.089141,0.155376,0.109899,0.587687,0.332941,0.504744,0.155376,0.652043,0.105109,3
0.426877,0.479167,0,0,0,0.028517,0.000213,0.014907,0.000256,0.050865,0.064019,0.054492,0.034295,0.908582,0.161176,0.455408,0.05891,0.450309,0.357667,1
0.442688,0.354167,0,0,0,0.032319,0.000512,0.024845,0.000246,0.026594,0.008104,0.056701,0.012471,0.697761,0.282353,0.474383,0.056701,0.872222,0.144031,3
0.747036,0.391667,0,0,0,0.064639,0.002315,0.048447,0.00121,0.318874,0.300648,0.373343,0.278254,0.606343,0.468235,0.267552,0.373343,0.295992,0.175953,4
0.909091,0.333333,0,0,0,0.01711,0.000281,0.012422,0.000124,0.041828,0.033225,0.064801,0.025721,0.761194,0.251765,0.459203,0.064801,0.620651,0.186223,5
0.035573,0.420833,0,0,0,0.011407,0.000425,0.01118,0.000132,0.003098,0,0.0081,0.000779,0.811567,0.156471,0.56167,0.0081,0.666667,0.149792,3
0.458498,0.1375,0,0,0,0.043726,0.000243,0.029814,0.000224,0.738962,0.678282,0.840206,0.68901,0.179104,0.791765,0.180266,0.840206,0.266391,0.132389,2
0.403162,0.475,0,0,0,0.032319,0.000835,0.018634,0.000499,0.012393,0.003241,0.025773,0.007015,0.766791,0.198824,0.538899,0.025773,0.92381,0.135414,3
0.73913,0.7125,0,0,0,0.055133,0.000749,0.093168,0.001534,0.404338,0.378444,0.480118,0.348402,0.526119,0.590588,0.151803,0.480118,0.314281,0.176707,6
0.762846,0.445833,0,0,0,0.015209,0.00012,0.009938,0.000118,0.043635,0.055105,0.05081,0.024942,0.899254,0.176471,0.440228,0.051546,0.543871,0.330383,1
0.189723,0.4375,0,0,0,0.045627,0.000314,0.047205,0.000951,0.020914,0.006483,0.039764,0.014809,0.727612,0.227059,0.533207,0.039764,0.875529,0.122747,3
0.387352,0.604167,0,0,0,0.070342,0.002663,0.055901,0.003743,0.146398,0.122366,0.193667,0.119252,0.621269,0.392941,0.373814,0.193667,0.431321,0.156935,4
0.304348,0.241667,0,0,0,0.051331,0.001154,0.036025,0.001039,0.169636,0.160454,0.215758,0.129384,0.716418,0.392941,0.27704,0.215758,0.431547,0.206991,1
0.3083,0.154167,0,0,0,0.036122,0.001005,0.02236,0.000256,0.75213,0.691248,0.85567,0.699922,0.173508,0.805882,0.163188,0.85567,0.265899,0.133823,2
0.237154,0.795833,0,0,0,0.077947,0.001894,0.042236,0.000724,0.429641,0.401135,0.503682,0.37802,0.5,0.588235,0.182163,0.503682,0.293527,0.167986,6
0.375494,0.2875,0,0.333333,0,0.053232,0.004198,0.055901,0.001371,0.181255,0.175041,0.228277,0.137178,0.733209,0.4,0.248577,0.228277,0.432471,0.213304,1
0.217391,0.5375,0,0,0,0.032319,0.000467,0.006211,0.000045,0.03873,0.026742,0.062592,0.024942,0.738806,0.255294,0.476281,0.062592,0.639254,0.163163,5
0.15415,0.191667,0,0,0,0.039924,0.000729,0.031056,0.000577,0.861348,0.818476,0.921208,0.83788,0.26306,0.622353,0.368121,0.921208,0.192488,0.112164,2
0.806324,0.3,0,0,0,0.840304,0.69382,0.186335,0.087457,0.162406,0.144246,0.189249,0.151208,0.656716,0.298824,0.489564,0.189249,0.504161,0.121349,3
0.731225,0.8625,0,0,0,0.039924,0.000751,0.026087,0.000473,0.095533,0.077796,0.083947,0.124708,0.68097,0.098824,0.787476,0.11782,0.401347,0.911058,7
0.703557,0.241667,0,0,0,0.024715,0.000495,0.021118,0.000536,0.283501,0.298217,0.295287,0.25643,0.845149,0.255294,0.368121,0.295287,0.17869,0.256086,4
0.395257,0.775,0,0,0,0.121673,0.007604,0.110559,0.00463,0.148206,0.127229,0.124448,0.193297,0.641791,0.052941,0.901328,0.182621,0.394886,0.887624,7
0.960474,0.5125,0,0.333333,0,0.072243,0.001138,0.02236,0.000527,0.311645,0.270664,0.385862,0.272019,0.451493,0.561176,0.275142,0.385862,0.361284,0.145858,4
0.01581,0.375,0,0,0,0.079848,0.00233,0.039752,0.000438,0.117996,0.133712,0.131811,0.088075,0.904851,0.225882,0.354839,0.134021,0.376852,0.307734,1
0.272727,0.1375,0,0,0.5,0.08365,0.002112,0.052174,0.001543,0.854635,0.816856,0.907216,0.833983,0.300373,0.585882,0.388994,0.907216,0.181821,0.11072,2
0.695652,0.479167,0,0,0,0.015209,0.00012,0.013665,0.000302,0.037697,0.055916,0.037555,0.020265,0.947761,0.14,0.449715,0.05081,0.623016,0.408163,1
0.26087,0.0875,0,0,0,0.032319,0.001072,0.039752,0.000946,0.879938,0.839546,0.942563,0.85113,0.274254,0.64,0.328273,0.942563,0.190625,0.119266,2
0.881423,0.470833,0,0,0,0.108365,0.009624,0.165217,0.050635,0.3008,0.286062,0.349043,0.263445,0.636194,0.434118,0.29222,0.349043,0.290982,0.178489,4
0.403162,0.220833,0,0,0,0.022814,0.000705,0.029814,0.000663,0.758327,0.702593,0.836524,0.727981,0.20709,0.685882,0.322581,0.836524,0.236797,0.115624,2
0.841897,0.625,0,0,0,0.127376,0.000736,0.257143,0.013649,0.281952,0.257699,0.329161,0.254871,0.576493,0.424706,0.368121,0.329161,0.298056,0.141898,6
0.806324,0.295833,0,0,0,0.041825,0.001158,0.055901,0.001564,0.106119,0.08671,0.143594,0.084957,0.666045,0.336471,0.419355,0.143594,0.458152,0.158051,5
0.56917,0.633333,0,0,0,0.106464,0.013609,0.417391,0.019652,0.274981,0.247974,0.316642,0.25643,0.559701,0.396471,0.43074,0.318851,0.281536,0.103892,6
0.027668,0.341667,0,0,0,0.028517,0.000463,0.023602,0.00067,0.138652,0.110211,0.191458,0.109899,0.593284,0.417647,0.362429,0.191458,0.480246,0.152428,5
0.853755,0.275,0,0,0,0.053232,0.002764,0.037267,0.000385,0.280403,0.271475,0.319588,0.247077,0.682836,0.385882,0.322581,0.319588,0.269192,0.1867,4
0.213439,0.558333,0,0,0,0.173004,0.003002,0.02236,0.000304,0.186677,0.176661,0.220913,0.159782,0.705224,0.34,0.373814,0.220913,0.315338,0.18626,4
0.932806,0.75,0,0,0,0.034221,0.000314,0.03354,0.000729,0.051123,0.038898,0.036082,0.078722,0.733209,0.071765,0.777989,0.074374,0.53582,0.867366,7
0.142292,0.741667,0,0,0,0.047529,0.001498,0.12795,0.017229,0.20914,0.197731,0.240795,0.186282,0.688433,0.332941,0.402277,0.240795,0.265248,0.166854,6
0.29249,0.895833,0,0,0,0.076046,0.000661,0.036025,0.000736,0.116447,0.111831,0.086156,0.152767,0.764925,0.014118,0.83871,0.14433,0.404749,0.816988,7
0.853755,0.2875,0,0,0,0.019011,0.000589,0.062112,0.000519,0.110509,0.08671,0.153903,0.087295,0.634328,0.365882,0.404175,0.153903,0.489982,0.151411,5
0.853755,0.141667,0,0.333333,0,0.030418,0.000209,0.034783,0.000598,0.847147,0.810373,0.910162,0.814497,0.309702,0.634118,0.301708,0.910162,0.190912,0.126163,2
0.87747,0.2125,0,0,0,0.011407,0.000301,0.009938,0.000362,0.044926,0.029984,0.075847,0.0265,0.716418,0.290588,0.442125,0.075847,0.67037,0.167117,5
0.766798,0.520833,0,0,0,0.039924,0.000527,0.026087,0.000345,0.017041,0.004862,0.038292,0.006235,0.744403,0.237647,0.499051,0.038292,0.911155,0.153414,5
0.256917,0.125,0,0,0,0.020913,0.00033,0.008696,0.000236,0.764782,0.693679,0.854197,0.737334,0.098881,0.741176,0.343454,0.854197,0.262046,0.107347,2
0.284585,0.383333,0,0,0,0.043726,0.000332,0.024845,0.001111,0.127808,0.140194,0.149485,0.092751,0.878731,0.265882,0.316888,0.149485,0.410306,0.276457,1
0.264822,0.383333,0,0,0,0.022814,0.000583,0.024845,0.000695,0.014975,0.00081,0.037555,0.004677,0.731343,0.243529,0.502846,0.037555,0.987654,0.14416,3
0.557312,0.091667,0,0,0,0.01711,0.000629,0.01118,0.000252,0.770979,0.705835,0.852725,0.745908,0.13806,0.705882,0.360531,0.852725,0.247776,0.106798,2
0.411067,0.241667,0,0,0,0.085551,0.001544,0.040994,0.001062,0.415182,0.389789,0.485272,0.36477,0.526119,0.565882,0.191651,0.485272,0.289653,0.171458,4
0.667984,0.533333,0,0,0,0.036122,0.000512,0.016149,0.000206,0.029176,0.013776,0.056701,0.014809,0.718284,0.270588,0.472486,0.056701,0.786175,0.153876,5
0.916996,0.220833,0,0,0,0.034221,0.000807,0.017391,0.00015,0.647044,0.563209,0.786451,0.579111,0.048507,0.952941,0.053131,0.786451,0.34921,0.136861,2
0.450593,0.529167,0,0,0,0.011407,0.00009,0.007453,0.000128,0.005422,0,0.015464,0,0.794776,0.181176,0.538899,0.015464,1,0.159449,3
0.889328,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.561265,0.729167,0,0,0,0.079848,0.002338,0.062112,0.001823,0.383166,0.358185,0.449926,0.335931,0.539179,0.542353,0.216319,0.449926,0.296251,0.170491,6
0.628458,0.258333,0,0.333333,0,0.032319,0.000332,0.017391,0.00047,0.410018,0.393841,0.464654,0.367108,0.591418,0.490588,0.246679,0.464654,0.253364,0.175815,4
0.249012,0.429167,0,0,0,0.176806,0.006373,0.197516,0.006253,0.207849,0.133712,0.31296,0.167576,0.255597,0.684706,0.275142,0.31296,0.629245,0.125707,3
0.794466,0.758333,0,0,0,0.038023,0.000757,0.075776,0.001796,0.290731,0.276337,0.335788,0.25643,0.641791,0.416471,0.314991,0.335788,0.278387,0.176471,6
0.003953,0.666667,0,0,0,0.06654,0.001229,0.081988,0.002256,0.319132,0.299028,0.373343,0.280592,0.593284,0.467059,0.282732,0.373343,0.287983,0.169768,6
0.537549,0.3375,0,0,0,0.252852,0.007442,0.017391,0.000248,0.069455,0.051864,0.103093,0.050663,0.690299,0.309412,0.43833,0.103093,0.608437,0.159061,5
0.770751,0.35,0,0,0,0.058935,0.001133,0.029814,0.000912,0.053189,0.049433,0.071429,0.037412,0.791045,0.231765,0.461101,0.071429,0.512566,0.21739,5
0.332016,0.1875,0,0,0,0.045627,0.000403,0.028571,0.001328,0.184353,0.170178,0.238586,0.140296,0.677239,0.435294,0.248577,0.238586,0.442788,0.198264,1
0.604743,0.741667,0,0,0,0.053232,0.001056,0.032298,0.000621,0.417764,0.389789,0.496318,0.360873,0.507463,0.607059,0.144213,0.496318,0.312892,0.174296,6
0.893281,0.3875,0,0,0.5,0.01711,0.000552,0.069565,0.001518,0.136845,0.118314,0.173049,0.116134,0.662313,0.337647,0.421252,0.173049,0.380292,0.153768,5
