@relation winequality-white-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute FixedAcidity numeric
@attribute VolatileAcidity numeric
@attribute CitricAcid numeric
@attribute ResidualSugar numeric
@attribute Chlorides numeric
@attribute FreeSulfurDioxide numeric
@attribute TotalSulfurDioxide numeric
@attribute Density numeric
@attribute PH numeric
@attribute Sulphates numeric
@attribute Alcohol numeric
@attribute Quality {0,1,2,3,4,5,6,7,8,9,10}

@data
0.259615,0.303922,0.487952,0.009202,0.617211,0.041812,0.150812,0.12512,0.327273,0.360465,0.241935,5
0.288462,0.166667,0.108434,0.01227,0.139466,0.038328,0.296984,0.123193,0.354545,0.232558,0.241935,5
0.25,0.098039,0.192771,0.138037,0.127596,0.076655,0.187935,0.177174,0.572727,0.313953,0.225806,6
0.317308,0.098039,0.192771,0.177914,0.115727,0.118467,0.269142,0.184885,0.181818,0.372093,0.225806,6
0.365385,0.186275,0.253012,0.030675,0.103858,0.094077,0.234339,0.078851,0.536364,0.337209,0.758065,6
0.519231,0.147059,0.210843,0.154908,0.083086,0.111498,0.315545,0.211876,0.336364,0.116279,0.274194,5
0.394231,0.196078,0.246988,0.065951,0.145401,0.101045,0.334107,0.182957,0.5,0.337209,0.274194,6
0.317308,0.098039,0.192771,0.177914,0.115727,0.118467,0.269142,0.184885,0.181818,0.372093,0.225806,6
0.25,0.098039,0.192771,0.138037,0.127596,0.076655,0.187935,0.177174,0.572727,0.313953,0.225806,6
0.288462,0.166667,0.108434,0.01227,0.139466,0.038328,0.296984,0.123193,0.354545,0.232558,0.241935,5
0.307692,0.137255,0.156627,0.007669,0.083086,0.062718,0.143852,0.059572,0.345455,0.186047,0.596774,6
0.336538,0.098039,0.174699,0.006135,0.080119,0.083624,0.213457,0.055716,0.336364,0.174419,0.596774,6
0.317308,0.176471,0.114458,0.116564,0.124629,0.1777,0.412993,0.17139,0.4,0.348837,0.274194,5
0.269231,0.166667,0.253012,0.16411,0.118694,0.261324,0.515081,0.182957,0.472727,0.348837,0.241935,6
0.25,0.156863,0.138554,0.102761,0.178042,0.101045,0.343387,0.175246,0.481818,0.360465,0.177419,5
0.211538,0.196078,0.162651,0.026074,0.124629,0.073171,0.320186,0.132832,0.463636,0.523256,0.370968,6
0.317308,0.176471,0.114458,0.116564,0.124629,0.1777,0.412993,0.17139,0.4,0.348837,0.274194,5
0.384615,0.156863,0.228916,0.023006,0.145401,0.041812,0.366589,0.132832,0.445455,0.383721,0.306452,5
0.365385,0.186275,0.198795,0.021472,0.148368,0.059233,0.385151,0.140544,0.454545,0.395349,0.306452,5
0.375,0.303922,0.204819,0.144172,0.139466,0.114983,0.392111,0.198381,0.490909,0.44186,0.354839,5
0.490385,0.156863,0.198795,0.232362,0.077151,0.04878,0.285383,0.17139,0.254545,0.174419,0.66129,6
0.269231,0.147059,0.144578,0.050613,0.106825,0.118467,0.299304,0.09813,0.390909,0.488372,0.532258,7
0.317308,0.176471,0.180723,0.021472,0.065282,0.038328,0.276102,0.08849,0.427273,0.313953,0.548387,5
0.307692,0.235294,0.210843,0.013804,0.089021,0.076655,0.269142,0.090418,0.409091,0.488372,0.677419,6
0.346154,0.156863,0.156627,0.015337,0.145401,0.1777,0.327146,0.12512,0.418182,0.325581,0.306452,7
0.298077,0.127451,0.198795,0.01227,0.139466,0.114983,0.294664,0.128976,0.827273,0.651163,0.370968,6
0.307692,0.235294,0.210843,0.013804,0.089021,0.076655,0.269142,0.090418,0.409091,0.488372,0.677419,6
0.346154,0.088235,0.174699,0.01227,0.11276,0.073171,0.227378,0.130904,0.727273,0.5,0.387097,6
0.317308,0.176471,0.180723,0.021472,0.065282,0.038328,0.276102,0.08849,0.427273,0.313953,0.548387,5
0.451923,0.196078,0.204819,0.202454,0.094955,0.10453,0.352668,0.211876,0.372727,0.209302,0.306452,6
0.384615,0.215686,0.222892,0.010736,0.124629,0.04878,0.201856,0.13476,0.545455,0.465116,0.322581,5
0.413462,0.166667,0.228916,0.04908,0.124629,0.055749,0.278422,0.109697,0.445455,0.186047,0.564516,6
0.375,0.196078,0.174699,0.096626,0.094955,0.094077,0.357309,0.155967,0.654545,0.44186,0.403226,6
0.259615,0.156863,0.216867,0.02454,0.053412,0.118467,0.290023,0.05186,0.509091,0.162791,0.725806,7
0.307692,0.137255,0.192771,0.015337,0.106825,0.132404,0.257541,0.082707,0.236364,0.255814,0.403226,6
0.451923,0.196078,0.204819,0.202454,0.094955,0.10453,0.352668,0.211876,0.372727,0.209302,0.306452,6
0.403846,0.362745,0.168675,0.156442,0.124629,0.080139,0.343387,0.165606,0.309091,0.290698,0.548387,7
0.298077,0.147059,0.198795,0.187117,0.139466,0.146341,0.37123,0.209948,0.636364,0.232558,0.290323,6
0.403846,0.362745,0.168675,0.156442,0.124629,0.080139,0.343387,0.165606,0.309091,0.290698,0.548387,7
0.365385,0.147059,0.156627,0.22546,0.172107,0.10453,0.364269,0.221515,0.281818,0.255814,0.193548,4
0.375,0.196078,0.349398,0.17638,0.109792,0.202091,0.389791,0.215732,0.327273,0.27907,0.145161,5
0.375,0.186275,0.36747,0.174847,0.109792,0.216028,0.394432,0.213804,0.318182,0.27907,0.145161,5
0.317308,0.117647,0.216867,0.168712,0.097923,0.149826,0.266821,0.190669,0.181818,0.430233,0.241935,7
0.298077,0.166667,0.210843,0.131902,0.074184,0.139373,0.327146,0.146327,0.445455,0.162791,0.564516,6
0.317308,0.117647,0.216867,0.168712,0.097923,0.149826,0.266821,0.190669,0.181818,0.430233,0.241935,7
0.298077,0.166667,0.210843,0.131902,0.074184,0.139373,0.327146,0.146327,0.445455,0.162791,0.564516,6
0.442308,0.117647,0.186747,0.033742,0.133531,0.04878,0.185615,0.135917,0.218182,0.267442,0.241935,6
0.259615,0.303922,0.210843,0.015337,0.118694,0.027875,0.359629,0.155196,0.572727,0.337209,0.274194,5
0.326923,0.147059,0.228916,0.084356,0.172107,0.062718,0.187935,0.15134,0.409091,0.662791,0.274194,5
0.298077,0.352941,0.253012,0.121166,0.115727,0.027875,0.320186,0.198381,0.545455,0.27907,0.241935,6
0.317308,0.196078,0.114458,0.110429,0.091988,0.160279,0.406032,0.167341,0.4,0.325581,0.225806,5
0.25,0.254902,0.120482,0.219325,0.151335,0.121951,0.354988,0.215732,0.372727,0.267442,0.16129,4
0.221154,0.068627,0.174699,0.08589,0.109792,0.12892,0.329466,0.14652,0.8,0.255814,0.419355,6
0.298077,0.352941,0.253012,0.121166,0.115727,0.027875,0.320186,0.198381,0.545455,0.27907,0.241935,6
0.326923,0.205882,0.108434,0.116564,0.097923,0.135889,0.396752,0.179873,0.4,0.313953,0.177419,5
0.317308,0.196078,0.114458,0.110429,0.091988,0.160279,0.406032,0.167341,0.4,0.325581,0.225806,5
0.221154,0.147059,0.271084,0.153374,0.252226,0.163763,0.37123,0.190476,0.3,0.372093,0.129032,5
0.278846,0.147059,0.253012,0.162577,0.11276,0.174216,0.37587,0.201851,0.745455,0.604651,0.387097,5
0.307692,0.27451,0.084337,0.168712,0.10089,0.114983,0.508121,0.204164,0.372727,0.337209,0.145161,5
0.355769,0.22549,0.144578,0.099693,0.065282,0.090592,0.306265,0.132254,0.4,0.186047,0.419355,7
0.25,0.254902,0.120482,0.219325,0.151335,0.121951,0.354988,0.215732,0.372727,0.267442,0.16129,4
0.221154,0.068627,0.174699,0.08589,0.109792,0.12892,0.329466,0.14652,0.8,0.255814,0.419355,6
0.346154,0.117647,0.174699,0.016871,0.11276,0.04878,0.211137,0.102564,0.509091,0.267442,0.419355,6
0.240385,0.186275,0.108434,0.108896,0.115727,0.149826,0.410673,0.175246,0.463636,0.290698,0.16129,5
0.519231,0.254902,0.325301,0.256135,0.151335,0.15331,0.524362,0.283594,0.327273,0.453488,0.129032,6
0.346154,0.098039,0.174699,0.01227,0.097923,0.111498,0.213457,0.129747,0.745455,0.44186,0.403226,7
0.326923,0.205882,0.120482,0.108896,0.109792,0.170732,0.382831,0.16792,0.4,0.348837,0.241935,5
0.240385,0.186275,0.108434,0.108896,0.115727,0.149826,0.410673,0.175246,0.463636,0.290698,0.16129,5
0.230769,0.176471,0.114458,0.042945,0.118694,0.156794,0.37819,0.101986,0.381818,0.244186,0.387097,6
0.336538,0.127451,0.126506,0.015337,0.109792,0.114983,0.287703,0.145556,0.6,0.27907,0.322581,6
0.317308,0.058824,0.210843,0.01227,0.089021,0.076655,0.276102,0.096588,0.227273,0.534884,0.387097,5
0.326923,0.303922,0.325301,0.01227,0.439169,0.111498,0.285383,0.142279,0.354545,0.360465,0.16129,6
0.365385,0.392157,0.168675,0.150307,0.118694,0.191638,0.454756,0.199923,0.472727,0.267442,0.209677,5
0.326923,0.303922,0.325301,0.01227,0.439169,0.111498,0.285383,0.142279,0.354545,0.360465,0.16129,6
0.365385,0.392157,0.168675,0.150307,0.118694,0.191638,0.454756,0.199923,0.472727,0.267442,0.209677,5
0.259615,0.27451,0.186747,0.053681,0.154303,0.062718,0.290023,0.147291,0.418182,0.267442,0.16129,6
0.451923,0.166667,0.186747,0.033742,0.068249,0.031359,0.12065,0.092153,0.309091,0.255814,0.564516,6
0.298077,0.215686,0.126506,0.231595,0.139466,0.163763,0.348028,0.215153,0.354545,0.302326,0.16129,5
0.269231,0.107843,0.259036,0.157975,0.106825,0.1777,0.336427,0.200694,0.727273,0.639535,0.387097,6
0.298077,0.215686,0.126506,0.231595,0.139466,0.163763,0.348028,0.215153,0.354545,0.302326,0.16129,5
0.538462,0.333333,0.192771,0.090491,0.053412,0.062718,0.366589,0.148062,0.327273,0.244186,0.419355,5
0.269231,0.107843,0.259036,0.157975,0.106825,0.1777,0.336427,0.200694,0.727273,0.639535,0.387097,6
0.240385,0.117647,0.180723,0.081288,0.074184,0.114983,0.331787,0.179487,0.681818,0.209302,0.080645,6
0.451923,0.107843,0.337349,0.256135,0.136499,0.156794,0.37123,0.257567,0.318182,0.523256,0.209677,6
0.336538,0.107843,0.150602,0.01227,0.124629,0.135889,0.227378,0.129362,0.736364,0.511628,0.403226,7
0.278846,0.166667,0.156627,0.197853,0.151335,0.167247,0.341067,0.206863,0.609091,0.27907,0.306452,6
0.230769,0.166667,0.168675,0.121166,0.077151,0.090592,0.229698,0.149412,0.618182,0.232558,0.387097,6
0.221154,0.372549,0.192771,0.08589,0.130564,0.027875,0.197216,0.159244,0.572727,0.290698,0.33871,5
0.336538,0.107843,0.150602,0.01227,0.124629,0.135889,0.227378,0.129362,0.736364,0.511628,0.403226,7
0.355769,0.205882,0.156627,0.220092,0.172107,0.156794,0.392111,0.217274,0.290909,0.313953,0.193548,4
0.278846,0.22549,0.108434,0.108896,0.10089,0.191638,0.443155,0.164835,0.409091,0.255814,0.225806,6
0.346154,0.058824,0.180723,0.010736,0.071217,0.080139,0.190255,0.107384,0.736364,0.197674,0.419355,6
0.278846,0.22549,0.108434,0.108896,0.10089,0.191638,0.443155,0.164835,0.409091,0.255814,0.225806,6
0.317308,0.313725,0.313253,0.010736,0.412463,0.149826,0.324826,0.145942,0.327273,0.395349,0.112903,5
0.25,0.078431,0.150602,0.010736,0.11276,0.062718,0.157773,0.119337,0.809091,0.372093,0.354839,6
0.240385,0.078431,0.13253,0.010736,0.109792,0.055749,0.132251,0.114903,0.809091,0.383721,0.370968,6
0.346154,0.245098,0.156627,0.230061,0.118694,0.226481,0.466357,0.230576,0.309091,0.534884,0.241935,5
0.346154,0.245098,0.156627,0.230061,0.118694,0.226481,0.466357,0.230576,0.309091,0.534884,0.241935,5
0.346154,0.245098,0.156627,0.230061,0.118694,0.226481,0.466357,0.230576,0.309091,0.534884,0.241935,5
0.346154,0.245098,0.156627,0.230061,0.118694,0.226481,0.466357,0.230576,0.309091,0.534884,0.241935,5
0.269231,0.323529,0.144578,0.065951,0.442136,0.156794,0.313225,0.14652,0.409091,0.313953,0.225806,5
0.278846,0.343137,0.138554,0.067485,0.439169,0.163763,0.315545,0.14652,0.409091,0.313953,0.225806,5
0.346154,0.245098,0.156627,0.230061,0.118694,0.226481,0.466357,0.230576,0.309091,0.534884,0.241935,5
0.336538,0.313725,0.168675,0.090491,0.083086,0.083624,0.204176,0.084249,0.4,0.418605,0.741935,7
0.346154,0.098039,0.144578,0.01227,0.11276,0.066202,0.225058,0.129555,0.727273,0.488372,0.403226,7
0.461538,0.088235,0.168675,0.032209,0.11276,0.125436,0.327146,0.126084,0.345455,0.395349,0.451613,6
0.259615,0.235294,0.138554,0.009202,0.133531,0.12892,0.461717,0.108155,0.418182,0.27907,0.306452,6
0.336538,0.313725,0.168675,0.090491,0.083086,0.083624,0.204176,0.084249,0.4,0.418605,0.741935,7
0.307692,0.235294,0.186747,0.088957,0.065282,0.125436,0.24594,0.101022,0.6,0.418605,0.677419,7
0.355769,0.333333,0.114458,0.096626,0.094955,0.209059,0.327146,0.153653,0.463636,0.174419,0.322581,6
0.298077,0.196078,0.186747,0.101227,0.091988,0.156794,0.36891,0.144399,0.518182,0.406977,0.419355,7
0.259615,0.205882,0.253012,0.153374,0.097923,0.222997,0.447796,0.185656,0.472727,0.360465,0.241935,6
0.240385,0.323529,0.108434,0.044479,0.053412,0.073171,0.232019,0.059186,0.563636,0.372093,0.774194,8
0.307692,0.235294,0.186747,0.088957,0.065282,0.125436,0.24594,0.101022,0.6,0.418605,0.677419,7
0.336538,0.215686,0.198795,0.026074,0.10089,0.090592,0.269142,0.071911,0.563636,0.255814,0.741935,7
0.269231,0.137255,0.168675,0.175613,0.145401,0.080139,0.269142,0.220744,0.663636,0.267442,0.225806,5
0.211538,0.176471,0.108434,0.09816,0.136499,0.167247,0.429234,0.169655,0.445455,0.244186,0.16129,5
0.298077,0.352941,0.108434,0.171779,0.124629,0.083624,0.271462,0.200308,0.463636,0.302326,0.177419,5
0.355769,0.333333,0.120482,0.01227,0.151335,0.045296,0.36891,0.140544,0.309091,0.209302,0.225806,6
0.307692,0.27451,0.180723,0.067485,0.091988,0.132404,0.310905,0.089069,0.554545,0.232558,0.677419,7
0.173077,0.210784,0.120482,0.02454,0.118694,0.055749,0.290023,0.128591,0.445455,0.534884,0.322581,5
0.288462,0.127451,0.331325,0.214724,0.130564,0.111498,0.348028,0.210912,0.190909,0.255814,0.193548,5
0.538462,0.196078,0.180723,0.015337,0.106825,0.118467,0.301624,0.158666,0.354545,0.313953,0.209677,5
0.413462,0.196078,0.204819,0.010736,0.077151,0.031359,0.271462,0.100443,0.381818,0.325581,0.290323,6
0.288462,0.127451,0.331325,0.214724,0.130564,0.111498,0.348028,0.210912,0.190909,0.255814,0.193548,5
0.307692,0.137255,0.156627,0.033742,0.080119,0.146341,0.285383,0.070754,0.563636,0.22093,0.645161,7
0.538462,0.196078,0.180723,0.015337,0.106825,0.118467,0.301624,0.158666,0.354545,0.313953,0.209677,5
0.288462,0.235294,0.180723,0.041411,0.059347,0.045296,0.164733,0.067476,0.554545,0.476744,0.741935,7
0.307692,0.107843,0.198795,0.087423,0.068249,0.139373,0.273782,0.090804,0.536364,0.186047,0.677419,6
0.375,0.333333,0.228916,0.115031,0.154303,0.163763,0.313225,0.182957,0.618182,0.418605,0.483871,6
0.346154,0.117647,0.186747,0.015337,0.086053,0.111498,0.24826,0.078851,0.481818,0.197674,0.645161,7
0.355769,0.156863,0.373494,0.153374,0.106825,0.170732,0.334107,0.205899,0.4,0.255814,0.129032,5
0.355769,0.176471,0.355422,0.171779,0.109792,0.195122,0.359629,0.212647,0.409091,0.27907,0.145161,4
0.269231,0.313725,0.192771,0.016871,0.077151,0.12892,0.174014,0.074224,0.790909,0.302326,0.758065,7
0.403846,0.117647,0.180723,0.115031,0.083086,0.139373,0.280742,0.128783,0.345455,0.523256,0.612903,6
0.076923,0.357843,0,0.01227,0.130564,0.031359,0.392111,0.137845,0.972727,0.383721,0.354839,5
0.221154,0.323529,0.024096,0.010736,0.080119,0.073171,0.259861,0.099672,0.472727,0.453488,0.306452,6
0.365385,0.117647,0.204819,0.018405,0.094955,0.139373,0.322506,0.120301,0.572727,0.511628,0.5,6
0.298077,0.215686,0.126506,0.101227,0.106825,0.181185,0.419954,0.170426,0.454545,0.302326,0.225806,5
0.307692,0.264706,0.10241,0.007669,0.118694,0.017422,0.25522,0.112975,0.372727,0.162791,0.274194,6
0.298077,0.264706,0.331325,0.17408,0.086053,0.069686,0.236659,0.188163,0.354545,0.081395,0.274194,5
0.307692,0.264706,0.10241,0.007669,0.118694,0.017422,0.25522,0.112975,0.372727,0.162791,0.274194,6
0.298077,0.264706,0.331325,0.17408,0.086053,0.069686,0.236659,0.188163,0.354545,0.081395,0.274194,5
0.365385,0.215686,0.240964,0.02454,0.133531,0.094077,0.385151,0.141508,0.427273,0.360465,0.290323,5
0.355769,0.294118,0.174699,0.185583,0.121662,0.080139,0.464037,0.221515,0.481818,0.430233,0.209677,6
0.355769,0.215686,0.192771,0.01227,0.068249,0.101045,0.352668,0.085406,0.209091,0.232558,0.403226,5
0.240385,0.313725,0.192771,0.153374,0.118694,0.125436,0.464037,0.211876,0.681818,0.430233,0.209677,6
0.288462,0.284314,0.168675,0.019939,0.04451,0.216028,0.225058,0.054367,0.663636,0.44186,0.741935,8
0.355769,0.147059,0.210843,0.263804,0.145401,0.439024,0.470998,0.294968,0.654545,0.244186,0.145161,5
0.432692,0.186275,0.204819,0.147239,0.115727,0.167247,0.2529,0.193754,0.418182,0.337209,0.370968,5
0.288462,0.176471,0.13253,0.064417,0.094955,0.376307,0.438515,0.139965,0.518182,0.523256,0.419355,5
0.259615,0.196078,0.210843,0.141104,0.172107,0.205575,0.396752,0.194525,0.390909,0.406977,0.16129,4
0.326923,0.254902,0.180723,0.119632,0.124629,0.132404,0.366589,0.201465,0.690909,0.465116,0.274194,5
0.307692,0.147059,0.156627,0.101227,0.094955,0.066202,0.187935,0.153846,0.454545,0.383721,0.241935,6
0.375,0.205882,0.174699,0.064417,0.151335,0.087108,0.341067,0.165992,0.7,0.430233,0.370968,6
0.326923,0.254902,0.180723,0.119632,0.124629,0.132404,0.366589,0.201465,0.690909,0.465116,0.274194,5
0.375,0.313725,0.162651,0.059816,0.074184,0.087108,0.199536,0.089454,0.445455,0.430233,0.693548,8
0.278846,0.088235,0.162651,0.01227,0.068249,0.12892,0.324826,0.104685,0.618182,0.348837,0.403226,5
0.307692,0.147059,0.156627,0.101227,0.094955,0.066202,0.187935,0.153846,0.454545,0.383721,0.241935,6
0.413462,0.156863,0.156627,0.159509,0.10089,0.135889,0.468677,0.186042,0.354545,0.313953,0.322581,6
0.375,0.196078,0.379518,0.161043,0.089021,0.195122,0.394432,0.20802,0.327273,0.255814,0.129032,4
0.355769,0.147059,0.174699,0.030675,0.065282,0.076655,0.206497,0.093117,0.254545,0.372093,0.467742,6
0.432692,0.176471,0.186747,0.021472,0.059347,0.041812,0.306265,0.070561,0.209091,0.639535,0.677419,6
0.394231,0.372549,0.240964,0.145706,0.47181,0.059233,0.406032,0.206478,0.309091,0.465116,0.241935,5
0.394231,0.22549,0.13253,0.194785,0.115727,0.15331,0.470998,0.237324,0.681818,0.430233,0.322581,5
0.394231,0.166667,0.204819,0.165644,0.091988,0.1777,0.447796,0.192211,0.354545,0.406977,0.258065,6
0.221154,0.196078,0.096386,0.010736,0.151335,0.118467,0.271462,0.123771,0.372727,0.27907,0.112903,6
0.307692,0.098039,0.156627,0.01227,0.103858,0.15331,0.185615,0.10507,0.609091,0.302326,0.435484,7
0.259615,0.127451,0.168675,0.01227,0.109792,0.083624,0.132251,0.094081,0.645455,0.302326,0.5,6
0.365385,0.392157,0.198795,0.09816,0.04451,0.041812,0.280742,0.090418,0.481818,0.267442,0.725806,7
0.317308,0.254902,0.192771,0.021472,0.124629,0.094077,0.280742,0.123964,0.527273,0.325581,0.387097,6
0.490385,0.127451,0.222892,0.009202,0.05638,0.062718,0.194896,0.102757,0.436364,0.174419,0.564516,5
0.346154,0.235294,0.162651,0.18865,0.091988,0.202091,0.491879,0.215924,0.3,0.511628,0.225806,5
0.211538,0.406863,0.162651,0.067485,0.439169,0.052265,0.278422,0.132061,0.281818,0.162791,0.209677,5
0.413462,0.166667,0.204819,0.145706,0.121662,0.097561,0.259861,0.195296,0.409091,0.313953,0.33871,6
0.423077,0.166667,0.277108,0.048313,0.121662,0.041812,0.215777,0.156738,0.509091,0.418605,0.274194,5
0.259615,0.098039,0.174699,0.016871,0.077151,0.12892,0.313225,0.107769,0.7,0.325581,0.403226,6
0.278846,0.156863,0.156627,0.184049,0.130564,0.146341,0.401392,0.210334,0.636364,0.232558,0.274194,5
0.269231,0.235294,0.144578,0.010736,0.151335,0.141115,0.452436,0.154425,0.790909,0.337209,0.193548,5
0.365385,0.235294,0.210843,0.015337,0.246291,0.076655,0.299304,0.140158,0.427273,0.255814,0.290323,5
0.346154,0.245098,0.26506,0.107362,0.121662,0.132404,0.5058,0.18662,0.363636,0.348837,0.16129,5
0.326923,0.215686,0.180723,0.115031,0.121662,0.132404,0.415313,0.181415,0.390909,0.313953,0.177419,6
0.346154,0.254902,0.180723,0.219325,0.083086,0.236934,0.37123,0.190283,0.481818,0.174419,0.387097,6
0.221154,0.078431,0.174699,0.082822,0.062315,0.094077,0.313225,0.147099,0.872727,0.27907,0.435484,6
0.240385,0.019608,0.144578,0.082822,0.089021,0.080139,0.227378,0.154232,0.790909,0.313953,0.403226,7
0.230769,0.362745,0.439759,0.101227,0.267062,0.156794,0.447796,0.16792,0.445455,0.244186,0.193548,5
0.211538,0.245098,0.108434,0.03681,0.080119,0.010453,0.176334,0.079815,0.509091,0.209302,0.564516,4
0.365385,0.392157,0.222892,0.009202,0.074184,0.010453,0.111369,0.10507,0.3,0.372093,0.387097,3
0.326923,0.117647,0.180723,0.021472,0.089021,0.142857,0.415313,0.076923,0.527273,0.22093,0.645161,6
0.307692,0.235294,0.174699,0.065951,0.080119,0.135889,0.327146,0.088105,0.6,0.244186,0.677419,6
0.326923,0.117647,0.180723,0.021472,0.089021,0.142857,0.415313,0.076923,0.527273,0.22093,0.645161,6
0.307692,0.137255,0.174699,0.127301,0.121662,0.076655,0.187935,0.162907,0.518182,0.27907,0.290323,6
0.538462,0.147059,0.337349,0.243098,0.160237,0.175958,0.633411,0.267399,0.345455,0.337209,0.209677,5
0.25,0.186275,0.114458,0.021472,0.222552,0.066202,0.422274,0.155196,0.7,0.476744,0.258065,4
0.25,0.186275,0.114458,0.019939,0.225519,0.066202,0.433875,0.155196,0.7,0.488372,0.241935,4
0.307692,0.147059,0.253012,0.069018,0.097923,0.121951,0.313225,0.155581,0.709091,0.430233,0.354839,6
0.298077,0.068627,0.168675,0.058282,0.059347,0.041812,0.227378,0.122614,0.472727,0.27907,0.387097,8
0.278846,0.176471,0.174699,0.079755,0.047478,0.083624,0.150812,0.111625,0.509091,0.360465,0.483871,6
0.298077,0.068627,0.168675,0.058282,0.059347,0.041812,0.227378,0.122614,0.472727,0.27907,0.387097,8
0.365385,0.117647,0.409639,0.18865,0.097923,0.188153,0.350348,0.217852,0.3,0.22093,0.112903,5
0.298077,0.215686,0.174699,0.010736,0.130564,0.076655,0.417633,0.125506,0.518182,0.372093,0.306452,4
0.298077,0.215686,0.180723,0.010736,0.130564,0.076655,0.410673,0.125313,0.518182,0.372093,0.306452,4
0.365385,0.127451,0.210843,0.009202,0.094955,0.017422,0.225058,0.082707,0.309091,0.267442,0.532258,4
0.288462,0.372549,0.156627,0.032209,0.097923,0.090592,0.171694,0.077694,0.6,0.337209,0.645161,8
0.307692,0.196078,0.156627,0.016871,0.097923,0.111498,0.280742,0.103914,0.645455,0.325581,0.435484,8
0.259615,0.156863,0.174699,0.116564,0.10089,0.10453,0.341067,0.14305,0.372727,0.55814,0.33871,6
0.25,0.088235,0.204819,0.013804,0.243323,0.139373,0.292343,0.128976,0.481818,0.313953,0.258065,7
0.25,0.088235,0.204819,0.013804,0.249258,0.142857,0.294664,0.128976,0.481818,0.313953,0.258065,6
0.240385,0.602941,0.331325,0.18865,0.139466,0.195122,0.563805,0.211105,0.518182,0.313953,0.112903,5
0.307692,0.186275,0.174699,0.050613,0.148368,0.090592,0.440835,0.173318,0.745455,0.430233,0.370968,5
0.442308,0.215686,0.150602,0.263037,0.11276,0.080139,0.484919,0.251591,0.236364,0.511628,0.177419,5
0.259615,0.107843,0.162651,0.065951,0.083086,0.038328,0.213457,0.086563,0.409091,0.22093,0.612903,6
0.403846,0.27451,0.23494,0.015337,0.04451,0.083624,0.194896,0.07808,0.390909,0.313953,0.629032,6
0.221154,0.078431,0.144578,0.01227,0.109792,0.052265,0.157773,0.117216,0.854545,0.406977,0.370968,6
0.519231,0.107843,0.253012,0.021472,0.11276,0.04878,0.220418,0.155388,0.336364,0.511628,0.322581,4
0.519231,0.078431,0.295181,0.021472,0.103858,0.055749,0.227378,0.15481,0.345455,0.360465,0.354839,4
0.403846,0.176471,0.168675,0.116564,0.086053,0.243902,0.447796,0.164835,0.363636,0.395349,0.322581,6
0.480769,0.245098,0.216867,0.023006,0.074184,0.059233,0.269142,0.087719,0.218182,0.883721,0.758065,6
0.576923,0.078431,0.277108,0.018405,0.109792,0.073171,0.280742,0.168884,0.290909,0.523256,0.258065,5
0.269231,0.147059,0.108434,0.121166,0.103858,0.198606,0.415313,0.163293,0.4,0.313953,0.241935,5
0.394231,0.352941,0.156627,0.059049,0.071217,0.073171,0.211137,0.078273,0.409091,0.348837,0.758065,6
0.365385,0.22549,0.162651,0.079755,0.080119,0.073171,0.232019,0.132639,0.563636,0.372093,0.483871,6
0.355769,0.612745,0.060241,0.190184,0.103858,0.146341,0.475638,0.198573,0.345455,0.325581,0.177419,5
0.317308,0.127451,0.168675,0.032209,0.074184,0.073171,0.236659,0.133796,0.572727,0.488372,0.354839,4
0.307692,0.078431,0.156627,0.102761,0.11276,0.097561,0.489559,0.175631,0.6,0.418605,0.33871,6
0.403846,0.186275,0.150602,0.283742,0.106825,0.167247,0.461717,0.258338,0.3,0.325581,0.193548,6
0.240385,0.294118,0.10241,0.125767,0.210682,0.167247,0.470998,0.210526,0.681818,0.511628,0.225806,4
0.317308,0.127451,0.168675,0.032209,0.074184,0.073171,0.236659,0.133796,0.572727,0.488372,0.354839,4
0.230769,0.294118,0.108434,0.104294,0.255193,0.090592,0.431555,0.204743,0.736364,0.569767,0.193548,4
0.423077,0.156863,0.180723,0.026074,0.121662,0.073171,0.225058,0.132254,0.236364,0.325581,0.322581,5
0.307692,0.078431,0.156627,0.095859,0.11276,0.097561,0.489559,0.175631,0.6,0.418605,0.33871,6
0.336538,0.720588,0.054217,0.165644,0.103858,0.149826,0.452436,0.193175,0.390909,0.27907,0.16129,5
0.240385,0.323529,0.096386,0.004601,0.068249,0.080139,0.206497,0.108541,0.4,0.232558,0.241935,5
0.221154,0.27451,0.246988,0.287577,0.181009,0.226481,0.459397,0.271255,0.609091,0.360465,0.177419,5
0.413462,0.313725,0.192771,0.111963,0.065282,0.073171,0.2529,0.089647,0.3,0.27907,0.854839,7
0.288462,0.176471,0.259036,0.171012,0.106825,0.1777,0.438515,0.188741,0.490909,0.383721,0.241935,5
0.230769,0.352941,0.108434,0.108896,0.25816,0.090592,0.466357,0.204357,0.763636,0.581395,0.193548,5
0.326923,0.156863,0.174699,0.03681,0.080119,0.052265,0.25058,0.134953,0.581818,0.534884,0.33871,6
0.230769,0.352941,0.108434,0.108896,0.25816,0.090592,0.466357,0.204357,0.763636,0.581395,0.193548,5
0.326923,0.156863,0.174699,0.03681,0.080119,0.052265,0.25058,0.134953,0.581818,0.534884,0.33871,6
0.336538,0.137255,0.156627,0.013804,0.091988,0.10453,0.37819,0.093117,0.5,0.302326,0.516129,6
0.413462,0.254902,0.168675,0.105828,0.091988,0.236934,0.512761,0.163293,0.381818,0.383721,0.290323,6
