@relation ring-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.552568,0.41445,0.362138,0.49971,0.361539,0.453795,0.62484,0.730871,0.405698,0.688184,0.418693,0.364162,0.362471,0.655875,0.422251,0.730786,0.393849,0.566862,0.79262,0.422608,0
0.614935,0.456763,0.433887,0.472198,0.51898,0.497041,0.555595,0.59219,0.496081,0.421474,0.515289,0.582899,0.650048,0.635105,0.507476,0.414872,0.487097,0.504402,0.561747,0.478012,1
0.256001,0.867373,0.427045,0.435613,0.559888,0.62532,0.454571,0.719012,0.491241,0.535635,0.38605,0.551953,0.518631,0.467318,0.498097,0.369742,0.639559,0.774595,0.28878,0.495087,0
0.426618,0.512516,0.525057,0.194759,0.685708,0.496019,0.629674,0.402523,0.772681,0.539638,0.556525,0.506274,0.637899,0.364556,0.527185,0.347498,0.496722,0.375399,0.453238,0.47627,0
0.473488,0.537975,0.511958,0.549579,0.618928,0.490978,0.662875,0.668253,0.478222,0.473086,0.663314,0.606091,0.51026,0.600964,0.534049,0.579994,0.51639,0.558632,0.548193,0.463308,1
0.518308,0.504622,0.511307,0.418336,0.520233,0.56308,0.637495,0.517713,0.58769,0.48245,0.534142,0.58022,0.567449,0.503428,0.491912,0.531727,0.495536,0.561822,0.596762,0.411039,1
0.3976,0.508818,0.42724,0.520325,0.529152,0.65118,0.645173,0.631317,0.4939,0.590535,0.504563,0.634851,0.524854,0.541166,0.659576,0.608513,0.526224,0.625431,0.563328,0.664646,1
0.519827,0.533352,0.55914,0.402802,0.578094,0.524436,0.626831,0.567943,0.51094,0.6182,0.614882,0.556817,0.52515,0.47811,0.535544,0.444175,0.559004,0.600038,0.474548,0.536623,1
0.311228,0.736595,0.390551,0.727933,0.633817,0.245526,0.366487,0.603293,0.345443,0.178426,0.54973,0.523967,0.529595,0.499287,0.503874,0.509411,0.628051,0.500766,0.707831,0.649732,0
0.520435,0.421704,0.326686,0.515244,0.325201,0.269779,0.569316,0.436287,0.636085,0.462864,0.526081,0.939377,0.646715,0.346637,0.530039,0.522743,0.789789,0.583323,0.38863,0.473831,0
0.512154,0.5645,0.469795,0.480038,0.530921,0.712032,0.545287,0.300854,0.490082,0.667524,0.542735,0.6505,0.520557,0.654992,0.512777,0.659133,0.405217,0.607375,0.542169,0.489302,0
0.659678,0.436993,0.329228,0.305604,0.539323,0.816641,0.340822,0.809955,0.639152,0.664665,0.419159,0.501833,0.509741,0.260979,0.506864,0.609154,0.374948,0.689358,0.73878,0.461844,0
0.315861,0.762267,0.575758,0.655052,0.615538,0.370663,0.572729,0.598232,0.473519,0.387233,0.516754,0.72635,0.450478,0.443969,0.617303,0.850706,0.30053,0.395496,0.430572,0.525472,0
0.519219,0.673446,0.491952,0.489547,0.545589,0.403609,0.477037,0.513256,0.567923,0.373365,0.416295,0.49147,0.539373,0.508247,0.494631,0.318979,0.667876,0.41253,0.651958,0.459544,0
0.556594,0.62964,0.64073,0.479457,0.452642,0.778216,0.537751,0.316565,0.492945,0.443205,0.752448,0.562949,0.250463,0.352542,0.474718,0.685584,0.564863,0.626643,0.66762,0.415987,0
0.454497,0.555184,0.364288,0.453688,0.383504,0.279202,0.538177,0.604728,0.28069,0.156838,0.471521,0.5387,0.465294,0.63877,0.440193,0.279909,0.482076,0.587852,0.586446,0.535229,0
0.607414,0.613711,0.468035,0.430677,0.635586,0.52407,0.553249,0.673012,0.554904,0.541568,0.489574,0.429719,0.543522,0.518157,0.552127,0.481606,0.616195,0.559844,0.57613,0.475991,1
0.507521,0.407339,0.479765,0.466681,0.332277,0.4077,0.43431,0.807161,0.222139,0.628065,0.407101,0.325462,0.686495,0.391027,0.467786,0.548553,0.645627,0.590468,0.55113,0.544986,0
0.535096,0.638814,0.4681,0.421385,0.383136,0.489663,0.628821,0.444218,0.491378,0.602545,0.521951,0.445298,0.427661,0.502545,0.494495,0.508056,0.605454,0.580197,0.603539,0.61628,1
0.593589,0.536766,0.602802,0.440549,0.589003,0.510994,0.549765,0.480625,0.540863,0.566874,0.596896,0.42979,0.653308,0.642843,0.500136,0.554114,0.560817,0.583068,0.666416,0.383232,1
0.474628,0.584341,0.547475,0.426974,0.49613,0.529695,0.658894,0.524662,0.520414,0.430553,0.543202,0.430847,0.551078,0.563633,0.591274,0.60837,0.596945,0.563162,0.60384,0.451321,1
0.573002,0.37612,0.273835,0.721835,0.689025,0.413032,0.620646,0.734421,0.506987,0.598542,0.700153,0.58304,0.518705,0.473359,0.49266,0.680451,0.468127,0.595891,0.613404,0.298279,0
0.546035,0.619186,0.645813,0.455357,0.616348,0.664621,0.5,0.649898,0.642833,0.57874,0.611485,0.480192,0.573524,0.630829,0.56939,0.546842,0.67485,0.627472,0.670181,0.519061,1
0.710802,0.366804,0.345455,0.450784,0.643989,0.764482,0.673894,0.816829,0.359076,0.561441,0.815669,0.549979,0.630565,0.446616,0.588827,0.289249,0.355001,0.518055,0.369051,0.507004,0
0.521422,0.599701,0.486869,0.357578,0.689836,0.48192,0.55979,0.555253,0.556199,0.499321,0.494771,0.518328,0.533521,0.543067,0.480971,0.653928,0.543242,0.552188,0.51491,0.473552,1
0.344424,0.505547,0.513001,0.661295,0.529594,0.404851,0.378501,0.715537,0.506987,0.625777,0.571381,0.442478,0.489296,0.632526,0.487495,0.47747,0.469382,0.399132,0.556175,0.391874,0
0.610985,0.59579,0.538807,0.368104,0.517948,0.510483,0.633158,0.374197,0.529344,0.551219,0.624742,0.539476,0.523372,0.542184,0.521952,0.547269,0.566467,0.573306,0.614081,0.474598,1
0.536539,0.480515,0.491039,0.610555,0.440775,0.510775,0.419309,0.347987,0.492604,0.51033,0.41816,0.784365,0.544114,0.105206,0.804608,0.523243,0.287069,0.467079,0.746687,0.601784,0
0.613491,0.344617,0.409319,0.535714,0.499521,0.784791,0.592493,0.288541,0.497239,0.419615,0.569382,0.530171,0.369287,0.509265,0.514,0.371738,0.586414,0.542236,0.474473,0.226078,0
0.400638,0.295335,0.425676,0.285932,0.662711,0.742275,0.349353,0.558501,0.365074,0.344914,0.523416,0.469406,0.688125,0.540352,0.446446,0.406816,0.316432,0.347837,0.592846,0.574047,0
0.377849,0.559451,0.544673,0.428499,0.612221,0.609979,0.61638,0.480097,0.498398,0.272071,0.543735,0.672635,0.384473,0.717844,0.684314,0.647369,0.594016,0.488452,0.469202,0.60262,0
0.510711,0.514507,0.178755,0.367523,0.625415,0.121777,0.472985,0.627011,0.612092,0.551219,0.528746,0.496193,0.55293,0.634969,0.576798,0.496506,0.811829,0.709838,0.380873,0.271378,0
0.398435,0.520765,0.711958,0.485918,0.657699,0.494704,0.505972,0.62618,0.464863,0.435056,0.455333,0.527774,0.571672,0.381524,0.496466,0.510338,0.51925,0.556527,0.584864,0.48303,1
0.632634,0.419357,0.644379,0.476045,0.540208,0.583023,0.364994,0.506156,0.291732,0.451426,0.40477,0.651276,0.682347,0.435349,0.508155,0.336375,0.584949,0.499553,0.188178,0.512022,0
0.462018,0.567914,0.59433,0.484901,0.514705,0.603696,0.519693,0.574061,0.461523,0.662949,0.532076,0.513323,0.445959,0.550126,0.511622,0.540853,0.506835,0.549955,0.571762,0.482612,1
0.509875,0.454772,0.503226,0.407956,0.661753,0.526992,0.603228,0.564695,0.514757,0.519265,0.619612,0.576202,0.522187,0.564311,0.483009,0.549408,0.583415,0.511675,0.649623,0.396195,1
0.58151,0.511876,0.591789,0.625436,0.570207,0.548031,0.60728,0.508195,0.494922,0.51662,0.553727,0.500282,0.555449,0.432091,0.546758,0.651861,0.506695,0.609863,0.574247,0.404767,1
0.275448,0.570829,0.534832,0.316202,0.294612,0.24348,0.252879,0.650653,0.30959,0.576167,0.476917,0.898773,0.318468,0.606597,0.365162,0.694995,0.402706,0.655863,0.537425,0.489233,0
0.522562,0.548073,0.472336,0.452599,0.488833,0.505296,0.561993,0.579802,0.457433,0.576667,0.463394,0.51572,0.535521,0.503903,0.44495,0.496364,0.572395,0.619114,0.493825,0.402746,1
0.665603,0.404139,0.396155,0.49216,0.538439,0.647308,0.511375,0.618853,0.406175,0.684681,0.702019,0.604258,0.35336,0.411322,0.601264,0.333951,0.529293,0.47314,0.49759,0.639557,0
0.679201,0.538757,0.621571,0.502323,0.648633,0.564249,0.598891,0.579047,0.674119,0.584602,0.582972,0.534612,0.728943,0.508043,0.504961,0.512477,0.496304,0.569414,0.625151,0.489233,1
0.821711,0.501636,0.461779,0.274681,0.832756,0.510191,0.834566,0.810333,0.364392,0.44871,0.532143,0.532215,0.533151,0.454015,0.400027,0.801583,0.359813,0.510463,0.41491,0.468953,0
0.535779,0.436282,0.464842,0.610119,0.51301,0.532179,0.557728,0.514994,0.600709,0.540925,0.489308,0.604046,0.555967,0.560986,0.573807,0.507629,0.5929,0.692484,0.666792,0.474598,1
0.677454,0.580643,0.33405,0.368685,0.526719,0.289283,0.462107,0.517109,0.38041,0.57824,0.391713,0.350557,0.651011,0.571778,0.427144,0.212106,0.593597,0.309047,0.563253,0.386787,0
0.441963,0.583274,0.569241,0.630807,0.579052,0.401052,0.560856,0.554196,0.468134,0.639145,0.589901,0.679332,0.518557,0.554605,0.521136,0.481107,0.452295,0.571839,0.668449,0.437522,1
0.696293,0.754516,0.58449,0.302337,0.572124,0.402586,0.581686,0.452678,0.378093,0.672528,0.256612,0.592627,0.343655,0.670264,0.502854,0.336233,0.599456,0.549317,0.414157,0.4424,0
0.637344,0.489048,0.555165,0.458333,0.479841,0.521148,0.653917,0.521414,0.588985,0.563228,0.604557,0.538418,0.773909,0.4925,0.563001,0.53244,0.495676,0.545872,0.552334,0.5215,1
0.406108,0.36396,0.272336,0.488168,0.404658,0.490978,0.644959,0.524209,0.777725,0.605976,0.394311,0.314324,0.582043,0.396932,0.38025,0.771567,0.514437,0.525903,0.663102,0.560387,0
0.403905,0.3033,0.485239,0.511324,0.49473,0.528965,0.5455,0.615681,0.495058,0.377725,0.714476,0.537572,0.439959,0.67135,0.591138,0.325039,0.467987,0.687763,0.928614,0.367831,0
0.565254,0.553833,0.542131,0.589141,0.453306,0.560304,0.543509,0.458343,0.517075,0.515476,0.577243,0.600663,0.418698,0.5487,0.436387,0.507629,0.463872,0.528327,0.517771,0.472576,1
0.702294,0.494169,0.485696,0.584059,0.592614,0.628242,0.685838,0.509706,0.540931,0.460004,0.55899,0.522839,0.740796,0.489378,0.472407,0.448096,0.630353,0.479903,0.657605,0.491254,1
0.474096,0.610297,0.532291,0.420441,0.563721,0.509387,0.522963,0.528514,0.566969,0.529916,0.519885,0.49718,0.733388,0.508383,0.463912,0.512905,0.443019,0.569733,0.640663,0.411178,1
0.622379,0.41957,0.486804,0.562064,0.586939,0.516473,0.678018,0.50812,0.66294,0.726142,0.519419,0.486395,0.665383,0.582705,0.487087,0.547768,0.576859,0.603611,0.664759,0.41083,1
0.492404,0.243422,0.4855,0.48207,0.561436,0.472934,0.33677,0.704963,0.756731,0.529988,0.359869,0.751375,0.538855,0.437114,0.463844,0.468273,0.522667,0.503956,0.474247,0.560039,0
0.317761,0.582207,0.501662,0.368394,0.697796,0.75221,0.745628,0.410605,0.408697,0.519766,0.743521,0.591005,0.537225,0.60619,0.592905,0.451519,0.517994,0.655863,0.815437,0.46045,0
0.589942,0.529654,0.265819,0.362442,0.603376,0.366353,0.54813,0.654203,0.394997,0.386661,0.535674,0.516213,0.631751,0.464264,0.320715,0.527306,0.764402,0.750606,0.673042,0.469789,0
0.463537,0.5741,0.548517,0.357143,0.451095,0.571627,0.494739,0.614095,0.715902,0.460076,0.66871,0.614902,0.586043,0.507364,0.624235,0.499572,0.500349,0.589065,0.616114,0.467419,1
0.253115,0.31674,0.609449,0.422837,0.534827,0.600774,0.610195,0.461968,0.480744,0.607191,0.544001,0.569646,0.320172,0.417295,0.715373,0.724939,0.591226,0.377185,0.687575,0.491951,0
0.5768,0.388778,0.5087,0.469367,0.465689,0.530937,0.553036,0.655639,0.572899,0.558868,0.53221,0.550472,0.495518,0.470033,0.435979,0.552902,0.581113,0.583578,0.550377,0.496968,1
0.52917,0.564145,0.510394,0.470383,0.45994,0.511871,0.471278,0.655185,0.526004,0.577597,0.540937,0.584238,0.550189,0.542116,0.646323,0.643448,0.600781,0.457254,0.513931,0.472786,1
0.554163,0.602475,0.493125,0.642567,0.424486,0.412594,0.440495,0.509404,0.609229,0.775895,0.715808,0.419357,0.411142,0.34175,0.498165,0.44446,0.392384,0.794437,0.497364,0.637187,0
0.654512,0.625302,0.163245,0.399608,0.474755,0.799985,0.394,0.412418,0.392611,0.284724,0.430618,0.565064,0.600785,0.477771,0.378823,0.428633,0.659925,0.770448,0.669578,0.587706,0
0.647751,0.502916,0.544216,0.516188,0.611852,0.58799,0.577918,0.600952,0.552041,0.597184,0.482979,0.653461,0.535225,0.512319,0.636605,0.470269,0.539754,0.576177,0.585843,0.473482,1
0.795123,0.292135,0.657283,0.494411,0.557898,0.507342,0.572515,0.573231,0.299843,0.495032,0.520552,0.612787,0.393511,0.657504,0.504757,0.500784,0.653369,0.569478,0.507304,0.666876,0
0.52598,0.435144,0.431281,0.297329,0.547063,0.543502,0.311602,0.447164,0.763752,0.452355,0.701419,0.416326,0.523965,0.524605,0.495854,0.361828,0.478798,0.521501,0.36491,0.387693,0
0.546035,0.543095,0.478006,0.500508,0.578462,0.457155,0.606214,0.531233,0.566219,0.55608,0.533742,0.554279,0.512556,0.505735,0.451679,0.653715,0.475589,0.617137,0.619578,0.479685,1
0.648055,0.489546,0.508895,0.535932,0.680106,0.630433,0.557301,0.471184,0.47236,0.529487,0.517754,0.580995,0.632936,0.508586,0.588419,0.545915,0.454178,0.622815,0.569654,0.357447,1
0.59921,0.402148,0.659498,0.570122,0.644947,0.650668,0.558936,0.532971,0.528935,0.562656,0.509693,0.596997,0.552115,0.404941,0.411921,0.50991,0.500349,0.469185,0.607681,0.474528,1
0.411805,0.501849,0.519518,0.48207,0.738999,0.459493,0.628963,0.453584,0.497239,0.405676,0.434948,0.654307,0.555819,0.510826,0.476621,0.631541,0.403055,0.610948,0.628012,0.646944,1
0.475919,0.851728,0.684262,0.545441,0.559519,0.366572,0.760984,0.490974,0.585986,0.476374,0.32283,0.525589,0.548115,0.527252,0.46065,0.422501,0.551611,0.663073,0.545858,0.495226,0
0.522713,0.466861,0.501597,0.48824,0.527456,0.501863,0.616735,0.555404,0.465408,0.514619,0.61868,0.531439,0.698496,0.491889,0.58971,0.433695,0.504603,0.5497,0.527861,0.38156,1
0.520662,0.420637,0.684392,0.19171,0.496573,0.379721,0.569458,0.424881,0.568468,0.449925,0.368796,0.331454,0.623009,0.458087,0.655158,0.603023,0.514786,0.498915,0.652184,0.470346,0
0.688013,0.450505,0.493646,0.49187,0.680917,0.501132,0.553604,0.625878,0.660282,0.495103,0.517887,0.413718,0.576635,0.607073,0.611391,0.479395,0.467429,0.644571,0.614608,0.390062,1
0.497949,0.542526,0.422418,0.432056,0.66647,0.525166,0.667496,0.520357,0.427033,0.524555,0.6815,0.434513,0.484628,0.5768,0.498709,0.418722,0.461989,0.653247,0.664834,0.636839,0
0.641598,0.401508,0.345455,0.456301,0.644652,0.379794,0.521683,0.634942,0.777043,0.465151,0.175871,0.546595,0.761612,0.453811,0.352589,0.086482,0.408146,0.572604,0.567244,0.54638,0
0.477894,0.553477,0.54363,0.647866,0.553475,0.531887,0.532205,0.547851,0.638334,0.583601,0.585704,0.565558,0.59997,0.532546,0.51835,0.517967,0.621495,0.580005,0.532605,0.517388,1
0.597615,0.435927,0.587618,0.526641,0.47962,0.629703,0.554742,0.705114,0.623884,0.549503,0.564653,0.65191,0.539225,0.51198,0.504689,0.508056,0.506068,0.567947,0.650678,0.368318,1
0.583181,0.316953,0.520039,0.444977,0.647748,0.360874,0.696858,0.453962,0.362961,0.181071,0.679435,0.478359,0.534336,0.603,0.370939,0.656994,0.352141,0.532028,0.729895,0.475643,0
0.503798,0.364529,0.427436,0.439533,0.485811,0.508072,0.564837,0.720976,0.490696,0.535063,0.485977,0.520302,0.591377,0.558203,0.48967,0.409739,0.443577,0.618413,0.615738,0.48317,1
0.467943,0.507325,0.629586,0.48403,0.528267,0.455402,0.551827,0.527155,0.612433,0.528058,0.633469,0.533061,0.567227,0.45639,0.451747,0.605661,0.492049,0.635064,0.593976,0.42658,1
0.446445,0.488551,0.484848,0.542683,0.688288,0.507926,0.613749,0.531007,0.496626,0.660876,0.504297,0.679473,0.57508,0.462024,0.556885,0.634037,0.416306,0.485773,0.568901,0.503171,1
0.627773,0.482506,0.451157,0.384945,0.678779,0.426912,0.482227,0.573533,0.329221,0.340839,0.546199,0.39976,0.72672,0.274893,0.520864,0.737488,0.358837,0.576815,0.562425,0.404767,0
0.59845,0.497298,0.512284,0.513357,0.560846,0.3627,0.606853,0.319737,0.491991,0.681678,0.629871,0.761032,0.432995,0.509401,0.575234,0.525881,0.339587,0.542874,0.711672,0.823681,0
0.558493,0.587043,0.573607,0.482215,0.644947,0.468113,0.519337,0.474356,0.608616,0.496033,0.628606,0.618004,0.545448,0.382814,0.635721,0.644874,0.51081,0.609991,0.587726,0.519479,1
0.463233,0.594012,0.450179,0.556911,0.530626,0.612974,0.575643,0.488708,0.575762,0.519694,0.584172,0.468772,0.451145,0.573814,0.612682,0.570298,0.430953,0.55053,0.596386,0.599275,1
0.79839,0.673944,0.441577,0.479747,0.376649,0.343999,0.583464,0.540751,0.485175,0.515619,0.527347,0.617017,0.62575,0.292405,0.688392,0.505989,0.702678,0.574582,0.552334,0.347968,0
0.561455,0.649908,0.772108,0.590229,0.529225,0.473665,0.596687,0.511443,0.686797,0.578312,0.553927,0.731989,0.812208,0.425915,0.553147,0.467632,0.55182,0.493556,0.482078,0.417033,0
0.579231,0.634974,0.648941,0.547619,0.46532,0.577617,0.646026,0.497319,0.554291,0.517621,0.539404,0.526435,0.766279,0.507772,0.457048,0.650078,0.585228,0.575667,0.453313,0.54847,1
0.506077,0.516072,0.460932,0.567146,0.636471,0.50347,0.540026,0.541884,0.382592,0.496819,0.526947,0.529889,0.558708,0.471255,0.423474,0.408313,0.561096,0.538408,0.678991,0.400376,1
0.497113,0.609159,0.505181,0.590738,0.643326,0.646504,0.611332,0.581993,0.477541,0.51948,0.416828,0.462357,0.509593,0.457544,0.538263,0.551761,0.505091,0.672196,0.545181,0.416475,1
0.399727,0.426184,0.454741,0.432056,0.532616,0.320184,0.72629,0.382431,0.398405,0.620702,0.716941,0.528197,0.637232,0.512455,0.560487,0.197276,0.711815,0.637744,0.422892,0.100774,0
0.398511,0.701678,0.370218,0.465665,0.577062,0.466141,0.265036,0.502757,0.45123,0.359354,0.526947,0.953616,0.54204,0.393878,0.544787,0.36247,0.636839,0.778423,0.355873,0.649174,0
0.431632,0.597568,0.688824,0.453252,0.838284,0.497626,0.573368,0.495506,0.223638,0.551076,0.375791,0.540039,0.542485,0.526709,0.435368,0.52253,0.625052,0.542746,0.646762,0.380026,0
0.546946,0.58619,0.547866,0.602715,0.351588,0.593908,0.416394,0.425561,0.476859,0.496747,0.463327,0.468913,0.526854,0.503971,0.570137,0.468701,0.462966,0.599145,0.577259,0.512161,1
0.537071,0.631134,0.365787,0.506025,0.523845,0.319381,0.618513,0.504419,0.618022,0.498821,0.606089,0.482659,0.758649,0.725175,0.482126,0.516184,0.555517,0.638701,0.544051,0.517388,1
0.677909,0.499716,0.490648,0.399535,0.518095,0.517569,0.573297,0.578518,0.48313,0.573093,0.479382,0.528126,0.636269,0.653703,0.414435,0.472337,0.482634,0.59302,0.640286,0.499965,1
0.537451,0.554829,0.506354,0.272285,0.562099,0.48455,0.748116,0.62973,0.305773,0.388591,0.529079,0.388341,0.551152,0.374669,0.486204,0.548909,0.676454,0.348603,0.691867,0.508955,0
0.576648,0.504836,0.643011,0.424797,0.462077,0.544963,0.544078,0.603973,0.496285,0.561155,0.598361,0.515367,0.528335,0.50655,0.429251,0.570084,0.55461,0.609736,0.558358,0.517736,1
0.397448,0.985279,0.513913,0.604675,0.76745,0.285046,0.585739,0.482363,0.503851,0.526843,0.662914,0.344283,0.621676,0.507568,0.702256,0.612006,0.366718,0.389435,0.586596,0.816433,0
0.501975,0.534988,0.581949,0.496225,0.517653,0.470524,0.56889,0.594682,0.518165,0.58932,0.532809,0.700691,0.462182,0.506075,0.389425,0.449808,0.434858,0.643933,0.54759,0.439334,1
0.204877,0.512658,0.661584,0.407448,0.737746,0.484623,0.310892,0.449505,0.156158,0.352849,0.580175,0.514169,0.18957,0.418856,0.465883,0.587124,0.537871,0.615988,0.649849,0.551746,0
0.469462,0.563362,0.46028,0.507259,0.538513,0.671269,0.60337,0.448146,0.543385,0.489242,0.554527,0.783378,0.514186,0.546257,0.534933,0.510195,0.651904,0.495087,0.489232,0.540038,1
0.527955,0.477813,0.493646,0.552265,0.626225,0.414493,0.550121,0.62754,0.500716,0.556366,0.519819,0.590935,0.519075,0.515374,0.56973,0.753173,0.502162,0.591808,0.67244,0.491811,1
0.651246,0.472763,0.563245,0.523519,0.584359,0.624589,0.496445,0.524435,0.507736,0.632568,0.500633,0.5258,0.507001,0.503428,0.644692,0.563667,0.600293,0.61484,0.576431,0.328316,1
0.380431,0.60539,0.54943,0.485337,0.615095,0.429834,0.615385,0.775436,0.600232,0.591894,0.543668,0.419992,0.736203,0.216724,0.541253,0.607586,0.558655,0.669963,0.528238,0.49432,0
0.6457,0.544233,0.71072,0.57876,0.685561,0.500621,0.709157,0.522471,0.57917,0.495961,0.471121,0.455379,0.6036,0.59852,0.58407,0.508128,0.434998,0.638318,0.587726,0.490139,1
0.507065,0.657374,0.468361,0.586455,0.586939,0.271021,0.594625,0.567943,0.382046,0.51326,0.593898,0.542789,0.526706,0.547003,0.381541,0.740054,0.313572,0.794054,0.422816,0.344554,0
0.458523,0.474612,0.441968,0.64881,0.505565,0.499598,0.555524,0.658433,0.477268,0.493245,0.38232,0.597984,0.535743,0.434603,0.506728,0.359333,0.536337,0.424397,0.667093,0.443864,0
0.485187,0.541388,0.508179,0.456083,0.636692,0.458032,0.661098,0.480248,0.58026,0.427908,0.522284,0.695051,0.535003,0.565737,0.583526,0.463282,0.58481,0.695802,0.624849,0.419402,1
0.670617,0.697056,0.502444,0.417247,0.567185,0.539484,0.606214,0.489463,0.478359,0.638573,0.47272,0.607148,0.44307,0.578294,0.473087,0.506559,0.587948,0.620327,0.615437,0.566381,1
0.581966,0.549495,0.5029,0.473214,0.570576,0.489663,0.603299,0.477377,0.437939,0.523983,0.49024,0.58452,0.48374,0.528677,0.499116,0.604877,0.716906,0.578793,0.593901,0.405952,1
0.320647,0.505618,0.473965,0.291376,0.430825,0.691212,0.558652,0.43538,0.264604,0.357138,0.473519,0.320527,0.361064,0.701486,0.521816,0.500499,0.43988,0.718706,0.605271,0.377378,0
0.819888,0.248187,0.659889,0.453905,0.617454,0.504054,0.578985,0.381751,0.379729,0.526342,0.678902,0.244043,0.492481,0.473156,0.418445,0.552189,0.774515,0.48673,0.598042,0.428462,0
0.589638,0.451714,0.454806,0.498839,0.576104,0.446344,0.546282,0.523227,0.460159,0.312102,0.477117,0.523333,0.497592,0.687436,0.640003,0.238557,0.502511,0.611395,0.460693,0.478849,0
0.635293,0.708505,0.514304,0.489184,0.510946,0.51567,0.535689,0.606919,0.509986,0.499893,0.501299,0.422106,0.549448,0.512659,0.585905,0.574932,0.493235,0.639913,0.708208,0.574465,1
0.517928,0.611364,0.530661,0.608667,0.499152,0.489736,0.687118,0.522018,0.470247,0.494388,0.490307,0.52002,0.564264,0.509604,0.615332,0.621631,0.432906,0.556016,0.374473,0.554603,1
0.468247,0.47383,0.415054,0.396341,0.481094,0.550004,0.656334,0.642571,0.517347,0.632497,0.515289,0.592909,0.605897,0.511776,0.496738,0.47911,0.495118,0.562779,0.678238,0.465816,1
0.531981,0.476035,0.289997,0.575711,0.251787,0.528088,0.348713,0.498905,0.474814,0.525413,0.519419,0.501198,0.697755,0.674676,0.613429,0.541423,0.487167,0.543958,0.7625,0.38818,0
0.586676,0.510311,0.52245,0.468278,0.529594,0.388268,0.407365,0.532366,0.382251,0.484952,0.60036,0.704145,0.577821,0.449874,0.597322,0.513903,0.686079,0.519395,0.381024,0.352011,0
0.587967,0.488551,0.540958,0.423998,0.58001,0.397545,0.592635,0.580406,0.555381,0.531918,0.522617,0.590935,0.650419,0.733727,0.508903,0.605019,0.459967,0.532347,0.570407,0.557948,1
0.459739,0.410752,0.672076,0.680241,0.555539,0.599167,0.727143,0.764408,0.390294,0.58689,0.356072,0.820457,0.277872,0.592819,0.283811,0.505419,0.376761,0.577198,0.475753,0.457872,0
0.493163,0.393614,0.668622,0.495645,0.591951,0.734312,0.901322,0.444444,0.498057,0.710201,0.492639,0.65903,0.628269,0.705966,0.517195,0.963853,0.360511,0.701927,0.568298,0.474249,0
0.595184,0.563007,0.501531,0.468133,0.614579,0.516473,0.483222,0.588262,0.536364,0.634856,0.612084,0.632877,0.634417,0.680377,0.451679,0.383859,0.388129,0.476713,0.555346,0.588543,1
0.677302,0.471128,0.50668,0.453107,0.532247,0.533932,0.67361,0.433114,0.452525,0.497391,0.568583,0.494925,0.446774,0.526098,0.483145,0.60067,0.553703,0.646612,0.567997,0.479685,1
0.521346,0.589745,0.505051,0.487877,0.559888,0.617795,0.567965,0.541431,0.584009,0.50168,0.639797,0.554984,0.515001,0.593022,0.547642,0.630757,0.681755,0.526987,0.678313,0.510628,1
0.640763,0.413028,0.542326,0.511977,0.509545,0.654686,0.587943,0.521036,0.515779,0.577239,0.523549,0.606161,0.551152,0.482862,0.58271,0.448168,0.467011,0.551933,0.582605,0.442261,1
0.629824,0.232826,0.343369,0.634654,0.545589,0.518592,0.598393,0.598157,0.319065,0.421117,0.404703,0.609968,0.525743,0.434874,0.352657,0.44168,0.266006,0.511739,0.490361,0.580389,0
0.609845,0.637178,0.506224,0.547038,0.514705,0.586675,0.503981,0.519224,0.459205,0.510401,0.733196,0.497603,0.546337,0.555827,0.567827,0.687652,0.711954,0.490558,0.565437,0.5215,1
0.516636,0.473546,0.621701,0.438081,0.534827,0.528161,0.622281,0.604728,0.466703,0.520981,0.628073,0.632102,0.539373,0.56723,0.427824,0.510623,0.407588,0.516141,0.727334,0.480103,1
0.791705,0.557673,0.471685,0.30633,0.579789,0.2624,0.36343,0.483194,0.44939,0.431768,0.546999,0.310799,0.572857,0.565058,0.537311,0.521531,0.544427,0.434541,0.497741,0.400934,0
0.551352,0.630067,0.525709,0.471835,0.489939,0.275258,0.502346,0.527079,0.473178,0.699764,0.372194,0.599041,0.757167,0.512659,0.514,0.399401,0.584252,0.566224,0.578991,0.534393,0
0.544971,0.549495,0.584686,0.492088,0.581484,0.653737,0.552822,0.520205,0.553405,0.53249,0.529612,0.512689,0.52152,0.559085,0.522564,0.609083,0.558586,0.557165,0.504518,0.462123,1
0.633546,0.47447,0.556272,0.428426,0.597479,0.571481,0.687402,0.612508,0.368414,0.509257,0.5454,0.592556,0.538929,0.444512,0.545535,0.565165,0.549519,0.580388,0.626205,0.436825,1
0.503798,0.763263,0.323102,0.438081,0.209037,0.663233,0.537608,0.381826,0.385045,0.473157,0.643994,0.521853,0.416105,0.341818,0.314326,0.528946,0.499372,0.554039,0.774473,0.438916,0
