@relation winequality-red-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute FixedAcidity numeric
@attribute VolatileAcidity numeric
@attribute CitricAcid numeric
@attribute ResidualSugar numeric
@attribute Chlorides numeric
@attribute FreeSulfurDioxide numeric
@attribute TotalSulfurDioxide numeric
@attribute Density numeric
@attribute PH numeric
@attribute Sulphates numeric
@attribute Alcohol numeric
@attribute Quality {0,1,2,3,4,5,6,7,8,9,10}

@data
0.415929,0.184932,0.4,0.116438,0.101836,0.126761,0.070671,0.611601,0.472441,0.251497,0.276923,6
0.415929,0.44863,0.27,0.130137,0.110184,0.323944,0.176678,0.611601,0.448819,0.203593,0.338462,6
0.40708,0.19863,0.5,0.109589,0.071786,0.15493,0.067138,0.376652,0.472441,0.275449,0.753846,7
0.380531,0.191781,0.51,0.116438,0.066778,0.169014,0.074205,0.361968,0.456693,0.341317,0.769231,7
0.362832,0.390411,0.31,0.143836,0.123539,0.309859,0.265018,0.743759,0.582677,0.245509,0.492308,6
0.168142,0.184932,0.23,0.506849,0.065109,0.380282,0.300353,0.376652,0.551181,0.131737,0.569231,6
0.539823,0.157534,0.53,0.116438,0.096828,0.056338,0.035336,0.523495,0.322835,0.191617,0.4,8
0.283186,0.273973,0.25,0.068493,0.115192,0.183099,0.113074,0.611601,0.543307,0.191617,0.092308,6
0.230088,0.150685,0.32,0.109589,0.130217,0.591549,0.378092,0.479442,0.456693,0.275449,0.415385,5
0.539823,0.157534,0.53,0.116438,0.096828,0.056338,0.035336,0.523495,0.322835,0.191617,0.4,8
0.362832,0.390411,0.31,0.143836,0.123539,0.309859,0.265018,0.743759,0.582677,0.245509,0.492308,6
0.283186,0.273973,0.25,0.068493,0.115192,0.183099,0.113074,0.611601,0.543307,0.191617,0.092308,6
0.513274,0.219178,0.73,0.386986,0.103506,0.521127,0.24735,0.655653,0.338583,0.311377,0.553846,7
0.513274,0.219178,0.73,0.386986,0.103506,0.521127,0.24735,0.655653,0.338583,0.311377,0.553846,7
0.522124,0.09589,0.47,0.068493,0.110184,0.070423,0.063604,0.552863,0.346457,0.42515,0.384615,7
0.522124,0.082192,0.42,0.061644,0.108514,0.070423,0.056537,0.552863,0.370079,0.431138,0.369231,7
0.495575,0.253425,0.63,0.136986,0.100167,0.126761,0.070671,0.494126,0.330709,0.269461,0.630769,7
0.513274,0.082192,0.46,0.061644,0.105175,0.070423,0.053004,0.552863,0.401575,0.413174,0.369231,7
0.584071,0.376712,0.55,0.09589,0.1202,0.070423,0.024735,0.729075,0.338583,0.227545,0.169231,6
0.477876,0.321918,0.31,0.089041,0.130217,0.352113,0.19788,0.685022,0.346457,0.179641,0.276923,6
0.769912,0.116438,0.75,0.130137,0.1202,0.309859,0.130742,0.626285,0.23622,0.209581,0.461538,7
0.690265,0.205479,0.49,0.253425,0.101836,0.253521,0.130742,0.567548,0.220472,0.167665,0.169231,5
0.477876,0.321918,0.31,0.089041,0.130217,0.352113,0.19788,0.685022,0.346457,0.179641,0.276923,6
0.539823,0.191781,0.48,0.082192,0.188648,0.197183,0.151943,0.582232,0.228346,0.287425,0.2,6
0.522124,0.267123,0.64,0.10274,0.158598,0.070423,0.031802,0.530837,0.275591,0.197605,0.523077,7
0.522124,0.267123,0.64,0.10274,0.158598,0.070423,0.031802,0.530837,0.275591,0.197605,0.523077,7
0.345133,0.366438,0.49,0.356164,0.183639,0.464789,0.512367,0.802496,0.448819,0.48503,0.138462,5
0.699115,0.328767,0.49,0.232877,0.146912,0.056338,0.028269,0.802496,0.401575,0.245509,0.538462,6
0.513274,0.335616,0.49,0.082192,0.313856,0.056338,0.035336,0.685022,0.330709,0.179641,0,3
0.557522,0.061644,0.49,0.130137,0.126878,0.140845,0.091873,0.523495,0.377953,0.209581,0.507692,6
0.238938,0.167808,0.49,0.109589,0.126878,0.535211,0.353357,0.479442,0.488189,0.269461,0.4,5
0.460177,0.089041,0.49,0.123288,0.126878,0.197183,0.095406,0.596916,0.535433,0.341317,0.246154,6
0.265487,0.19863,0.49,0.075342,0.126878,0.211268,0.130742,0.582232,0.582677,0.185629,0.107692,5
0.318584,0.184932,0.49,0.09589,0.145242,0.647887,0.448763,0.57489,0.503937,0.39521,0.215385,5
0.415929,0.191781,0.49,0.109589,0.12187,0.521127,0.480565,0.567548,0.377953,0.131737,0.153846,5
0.40708,0.212329,0.49,0.10274,0.123539,0.309859,0.388693,0.552863,0.385827,0.185629,0.169231,5
0.513274,0.356164,0.24,0.130137,0.155259,0.394366,0.166078,0.714391,0.393701,0.203593,0.230769,5
0.238938,0.167808,0.49,0.109589,0.126878,0.535211,0.353357,0.479442,0.488189,0.269461,0.4,5
0.212389,0.178082,0.49,0.109589,0.141903,0.450704,0.279152,0.450073,0.511811,0.263473,0.461538,6
0.318584,0.205479,0.49,0.116438,0.1202,0.43662,0.173145,0.640969,0.472441,0.251497,0.046154,6
0.469027,0.349315,0.24,0.10274,0.108514,0.070423,0.095406,0.538179,0.275591,0.143713,0.153846,5
0.39823,0.068493,0.24,0.082192,0.110184,0,0.077739,0.655653,0.527559,0.323353,0.292308,6
0.646018,0.178082,0.49,0.123288,0.143573,0.15493,0.127208,0.758443,0.330709,0.167665,0.292308,5
0.646018,0.178082,0.49,0.123288,0.143573,0.15493,0.127208,0.758443,0.330709,0.167665,0.292308,5
0.504425,0.10274,0.24,0.082192,0.100167,0.197183,0.095406,0.406021,0.377953,0.197605,0.676923,6
0.477876,0.246575,0.24,0.123288,0.15025,0.169014,0.091873,0.729075,0.425197,0.137725,0.246154,6
0.39823,0.068493,0.24,0.082192,0.110184,0,0.077739,0.655653,0.527559,0.323353,0.292308,6
0.469027,0.349315,0.24,0.10274,0.108514,0.070423,0.095406,0.538179,0.275591,0.143713,0.153846,5
0.309735,0.482877,0.24,0.082192,0.1202,0.056338,0.024735,0.523495,0.496063,0.263473,0.353846,6
0.734513,0.157534,0.49,0.335616,0.09015,0.056338,0.102473,0.831865,0.362205,0.197605,0.553846,7
0.584071,0.260274,0.74,0.291096,0.146912,0.056338,0.038869,0.699706,0.377953,0.173653,0.430769,5
0.40708,0.321918,0.24,0.164384,0.148581,0.267606,0.144876,0.640969,0.409449,0.203593,0.184615,5
0.433628,0.232877,0.49,0.369863,0.086811,0.056338,0.038869,0.640969,0.370079,0.239521,0.4,6
0.415929,0.407534,0.24,0.082192,0.096828,0.056338,0.04947,0.479442,0.299213,0.155689,0.230769,5
0.584071,0.369863,0.24,0.109589,0.12187,0.211268,0.166078,0.67768,0.251969,0.233533,0.4,6
0.858407,0.130137,0.74,0.061644,0.105175,0.070423,0.031802,0.787812,0.094488,0.275449,0,6
0.39823,0.239726,0.49,0.116438,0.136895,0.521127,0.353357,0.596916,0.267717,0.155689,0.107692,5
0.256637,0.294521,0.24,0.075342,0.110184,0.126761,0.077739,0.604258,0.559055,0.269461,0.169231,6
0.530973,0.130137,0.49,0.109589,0.09182,0.070423,0.053004,0.633627,0.409449,0.317365,0.353846,6
0.690265,0.157534,0.49,0.116438,0.111853,0.366197,0.222615,0.685022,0.299213,0.251497,0.307692,6
0.389381,0.280822,0.49,0.068493,0.265442,0.070423,0.067138,0.545521,0.417323,0.167665,0.153846,6
0.19469,0.267123,0.01,0.082192,0.103506,0.112676,0.067138,0.420705,0.464567,0.137725,0.169231,6
0.424779,0.212329,0.24,0.130137,0.133556,0.183099,0.137809,0.582232,0.354331,0.239521,0.246154,6
0.433628,0.232877,0.24,0.123288,0.133556,0.183099,0.134276,0.582232,0.299213,0.245509,0.246154,6
0.035398,0.630137,0.24,0.047945,0.063439,0.43662,0.318021,0.244493,0.787402,0.173653,0.476923,5
0.964602,0.359589,0.49,0.226027,0.138564,0.126761,0.060071,0.960352,0.141732,0.245509,0.415385,5
0.964602,0.359589,0.49,0.226027,0.138564,0.126761,0.060071,0.960352,0.141732,0.245509,0.415385,5
0.557522,0.280822,0.49,0.253425,0.176962,0.126761,0.038869,0.743759,0.259843,0.137725,0.507692,6
0.973451,0.359589,0.49,0.226027,0.138564,0.126761,0.060071,0.960352,0.141732,0.245509,0.415385,5
0.557522,0.280822,0.49,0.253425,0.176962,0.126761,0.038869,0.743759,0.259843,0.137725,0.507692,6
0.743363,0.239726,0.49,0.232877,0.12187,0.070423,0.144876,0.88326,0.440945,0.209581,0.661538,6
0.716814,0.328767,0.49,0.130137,0.105175,0.056338,0.045936,0.685022,0.314961,0.143713,0.461538,5
0.389381,0.219178,0.49,0.10274,0.110184,0.352113,0.40636,0.567548,0.385827,0.149701,0.123077,5
0.389381,0.287671,0.49,0.136986,0.136895,0.56338,0.367491,0.596916,0.267717,0.167665,0.123077,5
0.265487,0.116438,0.49,0.123288,0.133556,0.338028,0.190813,0.516153,0.448819,0.167665,0.261538,6
0.743363,0.239726,0.49,0.232877,0.12187,0.070423,0.144876,0.88326,0.440945,0.209581,0.661538,6
0.716814,0.328767,0.49,0.130137,0.105175,0.056338,0.045936,0.685022,0.314961,0.143713,0.461538,5
0.362832,0.39726,0.24,0.109589,0.357262,0.056338,0.031802,0.662996,0.456693,0.161677,0.092308,6
0.362832,0.39726,0.24,0.109589,0.357262,0.056338,0.031802,0.662996,0.456693,0.161677,0.092308,6
0.460177,0.260274,0.49,0.116438,0.397329,0.056338,0.04947,0.655653,0.448819,0.275449,0.353846,6
0.141593,0.164384,0.24,0.089041,0.138564,0.253521,0.127208,0.332599,0.653543,0.143713,0.507692,6
0.610619,0.157534,0.49,0.164384,0.096828,0.126761,0.109541,0.751101,0.456693,0.347305,0.4,6
0.141593,0.164384,0.24,0.089041,0.138564,0.253521,0.127208,0.332599,0.653543,0.143713,0.507692,6
0.495575,0.082192,0.49,0.10274,0.105175,0.126761,0.077739,0.567548,0.314961,0.167665,0.307692,5
0.522124,0.321918,0.49,0.082192,0.096828,0.183099,0.144876,0.662996,0.440945,0.137725,0.184615,4
0.530973,0.150685,0.49,0.157534,0.110184,0.267606,0.254417,0.670338,0.354331,0.221557,0.246154,6
0.681416,0.10274,0.49,0.150685,0.111853,0.380282,0.141343,0.67768,0.362205,0.281437,0.276923,6
0.469027,0.260274,0.24,0.09589,0.15192,0.070423,0.028269,0.567548,0.472441,0.113772,0.246154,4
0.371681,0.219178,0.49,0.130137,0.118531,0.239437,0.371025,0.596916,0.440945,0.161677,0.169231,5
0.371681,0.239726,0.49,0.136986,0.12187,0.225352,0.367491,0.596916,0.433071,0.161677,0.215385,5
0.530973,0.130137,0.49,0.089041,0.085142,0.239437,0.120141,0.552863,0.314961,0.107784,0.215385,6
0.681416,0.260274,0.49,0.089041,0.128548,0.056338,0.028269,0.743759,0.354331,0.065868,0.184615,5
0.681416,0.260274,0.49,0.089041,0.128548,0.056338,0.028269,0.743759,0.354331,0.065868,0.184615,5
0.628319,0.253425,0.49,0.089041,0.118531,0.056338,0.031802,0.729075,0.354331,0.05988,0.123077,5
0.654867,0.109589,0.49,0.068493,0.103506,0.126761,0.053004,0.552863,0.188976,0.197605,0.230769,7
0.637168,0.143836,0.49,0.171233,0.135225,0.746479,0.261484,0.743759,0.440945,0.257485,0.353846,7
0.265487,0.267123,0.24,0.10274,0.131886,0.098592,0.113074,0.582232,0.574803,0.197605,0.184615,6
0.575221,0.130137,0.49,0.123288,0.136895,0.211268,0.144876,0.626285,0.299213,0.413174,0.338462,7
0.238938,0.417808,0.24,0.068493,0.160267,0.239437,0.339223,0.486784,0.409449,0.155689,0.138462,5
0.035398,0.205479,0.24,0.075342,0.080134,0.253521,0.155477,0.119677,0.771654,0.245509,0.861538,8
0.495575,0.116438,0.49,0.116438,0.078464,0.056338,0.024735,0.552863,0.244094,0.245509,0.323077,7
0.389381,0.226027,0.49,0.116438,0.1202,0.28169,0.243816,0.633627,0.480315,0.143713,0.2,5
0.176991,0.184932,0.49,0.054795,0.096828,0.309859,0.5053,0.156388,0.299213,0.101796,0.476923,6
0.389381,0.226027,0.49,0.116438,0.1202,0.28169,0.243816,0.633627,0.480315,0.143713,0.2,5
0.469027,0.253425,0.58,0.178082,0.136895,0.112676,0.130742,0.758443,0.433071,0.149701,0.092308,5
0.292035,0.410959,0.17,0.116438,0.140234,0.267606,0.113074,0.567548,0.519685,0.11976,0.169231,5
0.380531,0.325342,0.41,0.479452,0.123539,0.408451,0.363958,0.714391,0.417323,0.143713,0.138462,5
0.690265,0.191781,0.51,0.075342,0.078464,0.070423,0.063604,0.685022,0.23622,0.161677,0.138462,6
0.646018,0.315068,0.58,0.068493,0.098497,0.056338,0.042403,0.582232,0.275591,0.179641,0.246154,6
0.345133,0.318493,0.18,0.082192,0.110184,0.056338,0.084806,0.486784,0.362205,0.08982,0.215385,6
0.716814,0.321918,0.45,0.09589,0.116861,0.140845,0.056537,0.729075,0.204724,0.221557,0.138462,6
0.318584,0.544521,0.27,0.082192,0.126878,0.084507,0.060071,0.450073,0.409449,0.083832,0.246154,4
0.761062,0.232877,0.52,0.089041,0.098497,0.15493,0.102473,0.773128,0.283465,0.137725,0.092308,6
0.274336,0.489726,0,0.116438,0.115192,0.070423,0.028269,0.545521,0.440945,0.113772,0.138462,5
0.761062,0.232877,0.52,0.089041,0.098497,0.15493,0.102473,0.773128,0.283465,0.137725,0.092308,6
0.327434,0.315068,0.13,0.136986,0.140234,0.183099,0.201413,0.611601,0.338583,0.173653,0.107692,6
0.327434,0.328767,0.13,0.116438,0.12187,0.070423,0.063604,0.611601,0.448819,0.155689,0.123077,6
0.424779,0.19863,0.48,0.253425,0.100167,0.126761,0.04947,0.530837,0.472441,0.275449,0.584615,7
0.371681,0.246575,0.41,0.164384,0.133556,0.352113,0.162544,0.596916,0.448819,0.11976,0.323077,6
0.486726,0.363014,0.37,0.287671,0.163606,0.140845,0.208481,0.919971,0.456693,0.185629,0.307692,6
0.150442,0.164384,0.19,0.157534,0.105175,0.197183,0.116608,0.406021,0.645669,0.113772,0.661538,6
0.371681,0.082192,0.54,0.109589,0.118531,0.338028,0.180212,0.604258,0.511811,0.125749,0.123077,5
0.761062,0.178082,0.55,0.123288,0.115192,0.056338,0.035336,0.773128,0.188976,0.125749,0.153846,5
0.256637,0.356164,0,0.10274,0.108514,0.239437,0.081272,0.4721,0.456693,0.161677,0.246154,6
0.318584,0.184932,0.38,0.041096,0.076795,0.126761,0.081272,0.450073,0.409449,0.245509,0.215385,5
0.40708,0.434932,0.18,0.089041,0.227045,0.126761,0.342756,0.501468,0.102362,0.616766,0.276923,6
0.442478,0.328767,0.5,0.09589,0.111853,0.380282,0.229682,0.707048,0.598425,0.143713,0.2,5
0.442478,0.328767,0.5,0.09589,0.111853,0.380282,0.229682,0.707048,0.598425,0.143713,0.2,5
0.610619,0.130137,0.51,0.089041,0.111853,0.183099,0.077739,0.596916,0.228346,0.359281,0.215385,6
0.60177,0.232877,0.5,0.123288,0.183639,0.042254,0.038869,0.773128,0.307087,0.221557,0.276923,5
0.59292,0.171233,0.41,0.09589,0.126878,0.070423,0.035336,0.640969,0.275591,0.281437,0.138462,5
0.327434,0.287671,0.24,0.171233,0.106845,0.211268,0.374558,0.552863,0.417323,0.167665,0.153846,5
0.318584,0.30137,0.23,0.171233,0.110184,0.183099,0.34629,0.552863,0.425197,0.173653,0.153846,5
0.477876,0.315068,0.22,0.068493,0.113523,0.112676,0.091873,0.538179,0.307087,0.131737,0.169231,5
0.292035,0.267123,0.25,0.136986,0.108514,0.28169,0.137809,0.538179,0.590551,0.377246,0.569231,6
0.19469,0.390411,0,0.321918,0.186978,0.28169,0.183746,0.707048,0.566929,0.233533,0.276923,5
0.19469,0.390411,0,0.321918,0.186978,0.28169,0.183746,0.707048,0.566929,0.233533,0.276923,5
0.371681,0.328767,0.29,0.089041,0.143573,0.056338,0.031802,0.640969,0.488189,0.095808,0.107692,5
0.371681,0.328767,0.29,0.089041,0.143573,0.056338,0.031802,0.640969,0.488189,0.095808,0.107692,5
0.362832,0.287671,0.26,0.109589,0.141903,0.084507,0.088339,0.552863,0.417323,0.161677,0.138462,6
0.265487,0.386986,0.23,0.09589,0.165275,0.267606,0.275618,0.464758,0.370079,0.167665,0.138462,5
0.362832,0.287671,0.26,0.109589,0.141903,0.084507,0.088339,0.552863,0.417323,0.161677,0.138462,6
0.513274,0.109589,0.54,0.123288,0.155259,0.056338,0.045936,0.640969,0.401575,0.179641,0.169231,5
0.265487,0.19863,0.14,0.143836,0.125209,0.28169,0.130742,0.464758,0.456693,0.143713,0.323077,6
0.486726,0.558219,0.22,0.171233,0.155259,0.140845,0.282686,0.802496,0.543307,0.185629,0.446154,4
0.292035,0.157534,0.21,0.068493,0.101836,0.633803,0.339223,0.464758,0.417323,0.149701,0.169231,5
0.362832,0.493151,0,0.034247,0.088481,0.323944,0.095406,0.391336,0.417323,0.131737,0.2,5
0.442478,0.520548,0.28,0.10274,0.123539,0.408451,0.498233,0.57489,0.393701,0.11976,0.153846,5
0.433628,0.523973,0.27,0.09589,0.1202,0.422535,0.491166,0.567548,0.393701,0.11976,0.153846,5
0.274336,0.544521,0.12,0.089041,0.218698,0.084507,0.060071,0.464758,0.480315,0.191617,0.276923,7
0.380531,0.116438,0.35,0.068493,0.09182,0.338028,0.180212,0.508811,0.346457,0.616766,0.292308,6
0.469027,0.287671,0.45,0.09589,0.098497,0.211268,0.120141,0.662996,0.511811,0.173653,0.153846,5
0.433628,0.321918,0.44,0.09589,0.098497,0.28169,0.219081,0.670338,0.566929,0.179641,0.169231,5
0.469027,0.287671,0.45,0.09589,0.098497,0.211268,0.120141,0.662996,0.511811,0.173653,0.153846,5
0.433628,0.321918,0.44,0.09589,0.098497,0.28169,0.219081,0.670338,0.566929,0.179641,0.169231,5
0.469027,0.287671,0.45,0.09589,0.098497,0.211268,0.120141,0.662996,0.511811,0.173653,0.153846,5
0.283186,0.356164,0.1,0.349315,0.171953,0.056338,0.017668,0.611601,0.496063,0.215569,0.261538,7
0.238938,0.376712,0.05,0.184932,0.158598,0.070423,0.04947,0.523495,0.519685,0.179641,0.261538,5
0.327434,0.496575,0.01,0.089041,0.096828,0.056338,0.028269,0.486784,0.456693,0.149701,0.4,4
0.362832,0.246575,0.3,0.130137,0.09015,0.126761,0.077739,0.464758,0.464567,0.203593,0.430769,7
0.185841,0.205479,0.27,0.527397,0.093489,0.323944,0.501767,0.347283,0.330709,0.143713,0.446154,6
0.539823,0.212329,0.39,0.089041,0.156928,0.098592,0.091873,0.626285,0.11811,0.101796,0.184615,5
0.460177,0.520548,0.25,0.109589,0.153589,0.478873,0.526502,0.802496,0.527559,0.203593,0.430769,5
1,0.164384,0.65,0.452055,0.140234,0.295775,0.229682,0.552863,0.188976,0.305389,1,5
0.424779,0.143836,0.59,0.130137,0.111853,0.112676,0.084806,0.552863,0.299213,0.125749,0.553846,6
0.353982,0.239726,0.47,0.10274,0.103506,0.084507,0.081272,0.57489,0.267717,0.077844,0.169231,5
0.451327,0.294521,0.17,0.136986,0.125209,0.267606,0.166078,0.758443,0.314961,0.167665,0.153846,5
0.539823,0.212329,0.39,0.089041,0.156928,0.098592,0.091873,0.626285,0.11811,0.101796,0.184615,5
0.654867,0.260274,0.59,0.034247,0.101836,0.309859,0.127208,0.582232,0.141732,0.209581,0.323077,7
0.230088,0.273973,0.07,0.034247,0.103506,0.056338,0.04947,0.530837,0.456693,0.287425,0.184615,6
0.221239,0.493151,0.02,0.239726,0.140234,0.056338,0.024735,0.508811,0.527559,0.143713,0.4,4
0.230088,0.273973,0.07,0.034247,0.103506,0.056338,0.04947,0.530837,0.456693,0.287425,0.184615,6
0.256637,0.205479,0.31,0.047945,0.113523,0.197183,0.127208,0.567548,0.448819,0.185629,0.092308,5
0.230088,0.308219,0.06,0.047945,0.106845,0.112676,0.074205,0.523495,0.488189,0.221557,0.184615,6
0.486726,0.109589,0.46,0.061644,0.063439,0.056338,0.024735,0.538179,0.23622,0.275449,0.276923,6
0.663717,0.191781,0.52,0.075342,0.133556,0.197183,0.169611,0.729075,0.228346,0.197605,0.276923,5
0.424779,0.321918,0.14,0.075342,0.1202,0.338028,0.14841,0.589574,0.314961,0.137725,0.2,5
0.327434,0.253425,0.36,0.061644,0.350584,0.070423,0.035336,0.582232,0.346457,0.161677,0.169231,6
0.59292,0.150685,0.45,0.075342,0.116861,0.070423,0.031802,0.640969,0.15748,0.197605,0.123077,6
0.477876,0.417808,0.43,0.09589,0.078464,0.197183,0.088339,0.479442,0.322835,0.143713,0.4,5
0.59292,0.150685,0.45,0.075342,0.116861,0.070423,0.031802,0.640969,0.15748,0.197605,0.123077,6
0.20354,0.191781,0.24,0.109589,0.118531,0.408451,0.137809,0.428047,0.409449,0.149701,0.246154,5
0.318584,0.417808,0.21,0.054795,0.103506,0.056338,0.024735,0.494126,0.362205,0.113772,0.169231,5
0.460177,0.767123,0.34,0.075342,0.111853,0.43662,0.512367,0.582232,0.322835,0.11976,0.169231,5
0.318584,0.417808,0.21,0.054795,0.103506,0.056338,0.024735,0.494126,0.362205,0.113772,0.169231,5
0.548673,0.191781,0.41,0.089041,0.1202,0.084507,0.038869,0.611601,0.267717,0.203593,0.138462,6
0.415929,0.19863,0.39,0.089041,0.086811,0.15493,0.088339,0.611601,0.409449,0.191617,0.276923,5
0.548673,0.191781,0.41,0.089041,0.1202,0.084507,0.038869,0.611601,0.267717,0.203593,0.138462,6
0.353982,0.465753,0.11,0.09589,0.1202,0.15493,0.088339,0.57489,0.519685,0.08982,0.230769,5
0.327434,0.452055,0.1,0.116438,0.115192,0.619718,0.286219,0.604258,0.582677,0.11976,0.246154,5
0.548673,0.09589,0.45,0.164384,0.080134,0.267606,0.151943,0.523495,0.307087,0.125749,0.184615,5
0.769912,0.212329,0.58,0.068493,0.096828,0.197183,0.120141,0.758443,0.251969,0.095808,0.092308,5
0.300885,0.226027,0.23,0.089041,0.136895,0.211268,0.081272,0.450073,0.370079,0.095808,0.276923,6
0.345133,0.232877,0.31,0.092466,0.110184,0.43662,0.183746,0.582232,0.464567,0.125749,0.215385,5
0.309735,0.452055,0.23,0.116438,0.078464,0.056338,0.031802,0.508811,0.496063,0.137725,0.446154,5
0.460177,0.589041,0.32,0.09589,0.110184,0.478873,0.515901,0.582232,0.401575,0.08982,0.153846,5
0.309735,0.452055,0.23,0.116438,0.078464,0.056338,0.031802,0.508811,0.496063,0.137725,0.446154,5
0.221239,0.363014,0.18,0.061644,0.096828,0.169014,0.120141,0.508811,0.551181,0.161677,0.107692,5
0.39823,0.356164,0.23,0.150685,0.138564,0.169014,0.113074,0.714391,0.425197,0.155689,0.2,5
0.274336,0.369863,0.04,0.047945,0.045075,0.042254,0.010601,0.450073,0.519685,0.083832,0.153846,5
0.309735,0.178082,0.48,0.061644,0.24207,0.056338,0.038869,0.552863,0.440945,0.431138,0.153846,5
0.247788,0.729452,0,0.229452,0.141903,0.056338,0.028269,0.479442,0.700787,0.125749,0.353846,3
0.40708,0.547945,0.24,0.116438,0.125209,0.15493,0.30742,0.714391,0.582677,0.125749,0.215385,5
0.353982,0.253425,0.51,0.075342,0.684474,0.211268,0.19788,0.57489,0.228346,0.502994,0.092308,5
0.389381,0.246575,0.32,0.130137,0.1202,0.28169,0.409894,0.611601,0.456693,0.173653,0.153846,5
0.389381,0.239726,0.31,0.123288,0.1202,0.323944,0.420495,0.611601,0.448819,0.167665,0.153846,5
0.044248,0.239726,0.02,0.027397,0.036728,0.239437,0.134276,0.149046,0.913386,0.173653,0.676923,6
0.212389,0.363014,0.02,0.082192,0.09015,0.098592,0.067138,0.523495,0.574803,0.203593,0.169231,6
0.212389,0.363014,0.02,0.082192,0.09015,0.098592,0.067138,0.523495,0.574803,0.203593,0.169231,6
0.424779,0.339041,0.28,0.157534,0.125209,0.239437,0.233216,0.736417,0.448819,0.11976,0.2,5
0.637168,0.178082,0.55,0.082192,0.098497,0.056338,0.045936,0.626285,0.291339,0.173653,0.369231,6
0.530973,0.616438,0.43,0.136986,0.106845,0.352113,0.289753,0.611601,0.267717,0.143713,0.261538,6
0.212389,0.363014,0.02,0.082192,0.09015,0.098592,0.067138,0.523495,0.574803,0.203593,0.169231,6
0.212389,0.356164,0.02,0.082192,0.09182,0.112676,0.060071,0.508811,0.574803,0.203593,0.153846,6
0.256637,0.178082,0.48,0.116438,0.101836,0.295775,0.275618,0.523495,0.456693,0.221557,0.184615,4
0.39823,0.441781,0.04,0.047945,0.110184,0.042254,0.028269,0.582232,0.433071,0.125749,0.2,4
0.336283,0.626712,0.15,0.349315,0.101836,0.140845,0.169611,0.655653,0.496063,0.095808,0.230769,5
0.212389,0.452055,0.08,0.075342,0.135225,0.126761,0.045936,0.406021,0.519685,0.083832,0.246154,5
0.247788,0.253425,0.19,0.143836,0.108514,0.211268,0.109541,0.479442,0.496063,0.107784,0.323077,5
0.283186,0.291096,0.12,0.109589,0.093489,0.140845,0.102473,0.435389,0.472441,0.167665,0.492308,6
0.451327,0.130137,0.47,0.047945,0.083472,0.169014,0.095406,0.604258,0.417323,0.197605,0.246154,6
0.530973,0.619863,0.43,0.130137,0.113523,0.28169,0.275618,0.618943,0.251969,0.143713,0.261538,5
0.380531,0.304795,0.34,0.143836,0.135225,0.211268,0.374558,0.714391,0.503937,0.167665,0.169231,5
0.362832,0.390411,0,0.157534,0.1202,0.169014,0.095406,0.670338,0.488189,0.071856,0.153846,5
0.300885,0.212329,0.36,0.09589,0.105175,0.126761,0.14841,0.552863,0.472441,0.077844,0.153846,5
0.469027,0.424658,0.28,0.116438,0.110184,0.28169,0.250883,0.582232,0.425197,0.107784,0.215385,5
0.230088,0.253425,0.18,0.123288,0.095159,0.169014,0.09894,0.486784,0.433071,0.08982,0.123077,6
0.300885,0.212329,0.36,0.09589,0.105175,0.126761,0.14841,0.552863,0.472441,0.077844,0.153846,5
0.265487,0.232877,0.11,0.116438,0.111853,0.15493,0.151943,0.494126,0.370079,0.143713,0.246154,5
0.336283,0.30137,0.04,0.075342,0.116861,0.126761,0.056537,0.552863,0.377953,0.065868,0.184615,5
0.221239,0.369863,0,0.205479,0.123539,0.225352,0.137809,0.552863,0.566929,0.125749,0.169231,5
0.336283,0.30137,0.04,0.075342,0.116861,0.126761,0.056537,0.552863,0.377953,0.065868,0.184615,5
0.380531,0.246575,0.24,0.133562,0.136895,0.478873,0.353357,0.596916,0.283465,0.11976,0.123077,5
0.265487,0.205479,0.08,0.123288,0.1202,0.197183,0.14841,0.494126,0.370079,0.155689,0.246154,5
0.221239,0.130137,0.3,0.089041,0.068447,0.492958,0.427562,0.4721,0.15748,0.772455,0.169231,5
0.256637,0.681507,0.1,0.150685,0.123539,0.056338,0.021201,0.420705,0.629921,0.161677,0.430769,4
0.389381,0.369863,0.17,0.143836,0.108514,0.056338,0.024735,0.552863,0.433071,0.131737,0.307692,5
0.309735,0.410959,0.09,0.130137,0.1202,0.239437,0.151943,0.685022,0.543307,0.233533,0.415385,6
0.159292,0.308219,0.02,0.061644,0.09182,0.042254,0.017668,0.508811,0.566929,0.209581,0.169231,5
0.159292,0.308219,0.02,0.061644,0.09182,0.042254,0.017668,0.508811,0.566929,0.209581,0.169231,5
0.159292,0.510274,0.03,0.157534,0.098497,0.366197,0.183746,0.361968,0.685039,0.095808,0.661538,6
0.433628,0.294521,0.66,0.09589,0.626043,0.15493,0.109541,0.596916,0.338583,0.203593,0.184615,5
0.380531,0.517123,0.13,0.174658,0.126878,0.042254,0.028269,0.685022,0.551181,0.113772,0.476923,5
0.238938,0.489726,0.03,0.082192,0.133556,0.126761,0.045936,0.479442,0.511811,0.083832,0.184615,5
0.212389,0.226027,0.34,0.123288,0.116861,0.211268,0.233216,0.582232,0.637795,0.161677,0.169231,5
0.274336,0.30137,0.2,0.075342,0.105175,0.112676,0.116608,0.633627,0.582677,0.173653,0.138462,5
